puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Marieke Elzerman,Marieke Elzerman,"Natu, a young woman from Switzerland, spends some time in San Sebastian. There, she undergoes a training to recover her strained voice which she has harmed from both her strenuous job as a primary school teacher and her toxic relationship with her partner. While wandering around ... Leer todo",-,Drama,the pink voice,2023
nan,-,Hugo Moura,Hugo Moura,-,5,Drama,no largo do boticário,2023
nan,-,Andrew Frescas,-,Mona gets the best news of her life but shortly deals with an insurmountable pain and tragedy that will alter the course of her life.,-,Drama,cupcake,2023
88,-,Eric Hurt,Eric Hurt,"The year is 1859, Jacob, a young white man who's out of his league as a slave catcher is taking Barbour, an educated escaped slave from Pennsylvania back to South Carolina. Barbour has no intention of going back.",-,Drama,runaway,2023
nan,-,Nikhil Agnihotri,Nikhil Agnihotri,A story about a young successful woman who has a constant need to stay occupied.,33,Drama,the everyday escape,2023
nan,-,Missy Bell,Laura Mae Stacey,"Her date was successful, but now she must face the Monster within.",8,Drama,opprobrium,2023
nan,-,Lily Drummond,Lily Drummond,"When returning to instruct at her old summer sailing camp, a professional sailor must overcome the trauma inflicted by her childhood best friend and fellow camp instructor.",-,Drama,points of sail,2023
nan,-,"['Frank Romano', 'Nick Romano']",J.S. Cooper,"A stubborn man denies his wayward brother's attempt to reconnect, escalating their couples date into a drunken ping pong match that's about more than it seems.",20,Drama,rematch,2023
nan,-,Anna Schimrigk,Anna Schimrigk,"BIANCA has suffered from panic attacks for most of her life, but ever after LOUISE broke up with her, she feels no longer able to leave the once shared apartment in fear of her own anxiety. Bathing in nostalgia, Bianca has forgotten who she is without Louise. But when her former ... Leer todo",18,Drama,bianca fucks fear,2023
nan,-,"['Kim Culetto', 'Ilja Baumeier']",Saladin Dellers,"After 17 months in prison Randolf lets his friend Merlin drive him through the country roads like before in Justus, their old Opel Kadett. When Randolf opens his drug stash, their friendship is put to the test.",10,Drama,justus,2023
nan,-,Rosa Cabrera,Rosa Cabrera,-,-,Drama,abril se fue en noviembre,2023
92,-,Miki Murad,Miki Murad,A woman's plan to poison her husband goes awry when unexpected guests arrive.,16,Drama,cherry,2023
nan,-,"['Jack Evans', 'Jack Evans']","['Jack Evans', 'Jack Evans']","Central America, 1961: Cultural, moral, and ancestral tensions rise between three sea turtle poachers seeking their fortune on the offshore nesting grounds.",20,Drama,eden river,2023
nan,-,Olli Slatter,Olli Slatter,"Eve, a down on her luck teenager, decides to create a religious cult for Gen-Z. The cult becomes a sanctuary for young people, giving Eve money, power and respect - But what goes up, must come down.",-,Drama,elysian fields,2023
nan,-,Matt Williams,Matt Williams,The evolution of a tumultuous six-month relationship between Emil and Alana -- two lively but stubborn college students who's expectations of each other begin to drive them apart.,17,Drama,until january,2023
nan,-,Amina Rosa Krami,Nola Anwar,-,-,Drama,tell me something nice,2023
nan,-,Suheib Saleh,Suheib Saleh,"During a casting process for his new film, director Yazim opens up to his cinematographer about the Call of the Void thoughts he's had lately.",14,Drama,call of the void,2023
nan,-,Iurii Sumaneev,Iurii Sumaneev,-,-,Drama,the justice,2023
nan,-,"['Giulia Aguiar', 'Gabi Faye']",Dina Laura,A chance encounter between a homeless woman and a homeschooled teen sheds new light on the meaning of home.,23,Drama,no place is home,2023
nan,-,Hariharasudhen Nagarajan,Sriram,-,-,Drama,sandhippoma iruvarum sandhippoma,2023
nan,-,"['Ethan Mc', 'Kellar']",Mckeilla Malabunga,-,-,Drama,i know i'm going to break his heart,2023
nan,-,Vincenzo Chiappetta,Vincenzo Chiappetta,-,6,Drama,fucking mess,2023
nan,-,Jessica Woodworth,Jessica Woodworth,"Tess, Mia, Rok and Tiago fly the skies with La Flotte airline, their hearts full of longings, their true natures bubbling just below the surface of their ultra-groomed appearance. The unthinkable happens in mid-flight, leaving them suspended between heaven and earth, past and fut... Leer todo",23,Drama,la flotte,2023
nan,-,Stefano Antonio Mangia,Stefano Antonio Mangia,-,22,Drama,fernando e andrea,2023
nan,-,Federico Marsicano,Federico Marsicano,-,28,Drama,y,2023
nan,-,Amritansh Shukla,"['Amritansh Shukla', 'Arun Singh']","A conversation between Vivaan, a corporate guy in his mid twenties and his therapist gives an insight on Vivaan's inner complexities.",11,Drama,question mark,2023
nan,-,Rianna Grace Morgan,Rianna Grace Morgan,"Every seizure is different, this is what one could feel like.",3,Drama,just one seizure,2023
nan,-,Rustam Gaynutdinov,Rustam Gaynutdinov,"A young girl comes to the man's apartment next door. The uninvited guest talks about her personal perception of life, and tries to give the landlord the opportunity to realize his innermost desires.",17,Drama,the price of desires,2023
nan,-,Runxiao Luo,Runxiao Luo,"Meng Qin's daily life revolves around taking care of her 11-year-old son who has a rare genetic disease. Already four months pregnant, Meng Qin is both hesitant to tell her son about the pregnancy and fears for the health of the second child.",20,Drama,the second child,2023
nan,-,Arian Nowbahari,Arian Nowbahari,"A young woman prepares a cup of tea, and irons hijabs. She is looking for freedom, for her personal revolution. A short film dedicated to all the women who had no choice.",4,Drama,when the tea gets cold,2023
nan,7.3,"['Lucy Mc', 'Kendrick', 'Charlie Polinger']","['Lucy Mc', 'Kendrick']","Recovering from a broken leg, a romance-obsessed loner finds herself swept up in a passionate long-distance love affair. Richard is perfect in every way, except that he may be a scammer.",14,Drama,"fuck me, richard",2023
nan,-,Aaron Ing,Aaron Ing,"With the pressures of life closing in on him, Ned is confronted by a twisted version of himself as he tries to cope with his depression and family.",11,Drama,dinner time,2023
89,-,Shaqwane Yates,Shaqwane Yates,A man tries to decipher a series of distorted memories that hold the key to revealing secrets from his past.,10,Drama,run,2023
nan,-,Ramesh Kumar,Ramesh Kumar,"Dad learns that the drunk driver who killed his little girl is out on a small bond amount. Fearing that the accused might hurt more innocents, Dad is on a mission to find him.",-,Drama,vanquished,2023
60,-,Hassan Madlough,Ali Saeed,"Ali (kid) goes around carrying his father's cassette recorder trying to record a folklore singer. One day, the singer loses his voice after he had a surgery in his larynx. Ali visits the singer to play the last song of his recordings.",20,Drama,antidote,2023
nan,-,David Kadoche O'Sullivan,"['Orianne Daudin', ""David Kadoche O'Sullivan""]",-,-,Drama,rdv au sans 13,2023
nan,-,Zoé Henriques,Zoé Henriques,"A mockumentary about a male interviewee in his mid-30s who is a very careless and irresponsible person, living in squalid home conditions which don't seem to bother him at all.",8,Drama,leaving the dream,2023
nan,-,-,-,Reparto principal,-,Drama,loveju,2023
nan,-,Roshdi Alkadri,-,A prejudice man stalks a Muslim woman who carries a backpack that he suspects to be dangerous,4,Drama,the backpack,2023
nan,-,Nevena Nikolova,Nevena Nikolova,A young man dances every morning at 8 o'clock sharp in the living room in front of his foster mother - an ex-ballerina currently in a wheelchair.,12,Drama,morning,2023
nan,-,"['Edward Crawford', ""Gil O'Brien""]","['Edward Crawford', ""Gil O'Brien""]","The Grand is a heartfelt, yet comedic, narrative of desperation for a degenerate gambler looking to cash in his contacts in order to raise enough money to stay afloat.",9,Drama,the grand,2023
nan,-,Eric Willis,Eric Willis,A young woman deals with several life changing events and contemplates suicide.,-,Drama,just one voice,2023
nan,-,-,Alisa Antselevich,The story of how two half-sisters meet for the first time - a young woman and a student - to understand the difficult relationships between the father and their mothers and the attitude towards each other. Two daughters of one father and two different points of view on what was h... Leer todo,-,Drama,doch moego otsa,2023
nan,-,Francisco Bartilotti,Francisco Bartilotti,"A young environmental activist is taken by surprise during a day off when a female bull terrier is abandoned in front of her after being thrown out of a jeep. Moved by the situation, she decides to take the animal in. Inside Sofia's house, several cats await the arrival of their ... Leer todo",-,Drama,adopção,2023
nan,-,Paul Jerndal,"['Paul Jerndal', 'Erik Ringertz']","A doubtful woman decides to face her performance anxiety to become the person she truly wants to be. In a dramatic dialogue with herself she tries to find strength in order to leave her old self behind. With Hanna Alström, known for The Kingsmen and The Crown.",-,Drama,the beginning,2023
nan,-,Kate Marshall,Kate Marshall,A man ropes a woman into his law breaking shenanigans for a day.,7,Drama,rapscallion romance,2023
41,-,Tathagata Ghosh,Tathagata Ghosh,A morning in the life of a house help comes crashing down on her as she navigates the various odds at her home and at the place where she works.,23,Drama,footprints,2023
nan,6.8,Eivind Landsvik,Eivind Landsvik,"Following an unpleasant run in at the beach, teenagers Oscar and Iben are left behind by their friends. When one of them makes a friendly gesture, they experience what might be the beginning of an unexpected relationship.",12,Drama,tits,2023
90,-,Zoe Hunter Gordon,"['Zoe Hunter Gordon', 'Celestine Fraser', 'Kyla Harris']",A young woman is surprised to see her chronically ill sister has a new life.,16,Drama,better,2023
nan,-,Luka Minet,-,"On the night of his death, a broken family gather to mourn the loss of their father. Ancestral voices thread through the story as guides for a young woman processing the death of her Irish grandfather whilst struggling to mediate the tensions between her mother and relatives.",8,Drama,the death of jim buckley,2023
nan,-,Logan Jackson,Logan Jackson,"No longer able to live with his Mother, young Leonetty is sent to live with his aging Grandmother.",11,Drama,leonetty,2023
nan,-,Kelsey Siepser,Kelsey Siepser,-,-,Drama,in her ear,2023
nan,-,Benjamin Shimwa,Fitch Jean,-,-,Drama,inner sounds,2023
81,-,"['Christopher Knoblock', 'Dana White']",Dana White,"Carlton, a man suffering from Alzheimer's, is moved from a nursing home in the middle of the night.",12,Drama,involuntary,2023
nan,-,Robyn August,Cole Taylor Finney,-,-,Drama,good doctor,2023
nan,-,Kong Thao,Kong Thao,"Tony is invited home to celebrate his graduation, but with a past of having differences with his father choosing a career path of art, he worries he's lost the respect and honor his father once had for him.",12,Drama,honor,2023
nan,-,Susanne Walström,"['Ester Holmén', 'Susanne Walström']","A young woman suffers a sudden loss. Isolated from the outside world in a barren desert landscape, she processes her experience to understand and accept her feelings.",9,Drama,obebodd,2023
71,-,Barbara Barcia,"['James Watson', 'Maiara de Paula']","Beyond borders and culture, a Brazilian girl and a British girl with immigrant background find together their sense of belonging.",14,Drama,home,2023
71,-,Savannah Betts,Savannah Betts,"Two estranged sister's are forced to confront their past, when they are reunited by their late mother's final wish.",-,Drama,together,2023
nan,7.4,Emma Branderhorst,"['Emma Branderhorst', 'Nena van Driel']","Kees wants to go far away from home, but her mother doesn't seem ready for the cut-off as of yet. In light of the complexity and ambivalence of their good relationship, a joint road trip develops into an emotional tour de force.",19,Drama,ma mère et moi,2023
nan,-,Rahuldatta,Rahuldatta,-,-,Drama,adira,2023
nan,-,Hareem Rashid,"['DJ Fluke', 'Hareem Rashid']",-,-,Drama,haq,2023
nan,-,Nicolas Velini,Nicolas Velini,-,9,Drama,eye to eye,2023
nan,-,Arthur Beaupère,"['Arthur Beaupère', 'Lawrence Valin']","« A bit late to slap mascara on a black eye ». Having just lost his father, with a mere shabby statuette as an inheritance, Joe is getting ready for an important evening.",23,Drama,dans tes yeux morts,2023
nan,-,Serna Amini,Serna Amini,-,-,Drama,the last child,2023
nan,-,Chris Fx,Chris Fx,"Anna is a professional dancer. Dance is her life and everything else about her matters less, including her boyfriend Paul. following Paul's death, she Anna will leave on a journey in search of the ""Cabin of the Wind"" where she will be able to leave the last message to Paul.",38,Drama,skydancer,2023
