puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,"['Jenne Decleir', 'Bjorn Pinxten']","['Jenne Decleir', 'Bjorn Pinxten']","A wild and witty horror-comedy thriller about a scary manhunt , full of explosions and a car crash, ending up in a haunted mansion house.",15,Comedia,#youtoo,2019
nan,-,Manny Velazquez,Manny Velazquez,Jason finds a book that opens up the gates to the undead.,20,Comedia,savage high: book of the dead,2019
80,8.3,Andrew Ruse,-,A man checks out the room he'll be renting from a sketchy landlord.,17,Comedia,mr. pregnant,2019
nan,7.8,Ben Callner,Ben Callner,"What does a man, a woman, ice cream, chewing gum, dog food, beer, and a lot of other things have in common? Commercials.",14,Comedia,adman,2019
-,8.2,Margareta Pettersson,Margareta Pettersson,Vivianne is looking out for a new job. Peter wants to meet his Blind Date.,-,Comedia,meeting,2019
nan,-,Daniel de León,Daniel de León,-,-,Comedia,traslación,2019
nan,-,Parida Tanti,Parida Tanti,"True blue Olivia returns home to stop her mom from becoming the first female Asian-American Republican assemblywoman, but is instead, blackmailed into being a part of her mother's campaign ads.",10,Comedia,red ladies or help! my mom is a republican,2019
nan,-,Nitin Mahajan,Nitin Mahajan,-,5,Comedia,mee akhercha marto tevha,2019
nan,-,Andrew Burton,Andrew Burton,"A group of international students cannot leave their classroom and spend their remaining time in the company of books, and one another.",33,Comedia,exchange students,2019
nan,-,Allan Rafferty,-,"After a wild night out, waster Drake wakes up in someone else's house without any idea of how he got there; he's butt-naked with nowhere to go, but that's about to be the least of his problems.",-,Comedia,a bad trip,2019
nan,-,Gunnur Martinsdóttir Schlüter,Gunnur Martinsdóttir Schlüter,-,10,Comedia,how about that?,2019
nan,-,Austin Hamilton,Austin Hamilton,Five weed smoking legends from around the world compete in a marijuana tournament to see who's the best.,-,Comedia,weed world warrior - part 1,2019
nan,-,Noam Sussman,-,An elderly couple is addicted to a psychedelic face cream,5,Comedia,dream cream,2019
nan,-,Emlyn John,"['Arden John', 'Emlyn John']",-,19,Comedia,ip boy: the legend begins,2019
nan,-,Thomas Brazzle,Thomas Brazzle,"Roommates can be tough; especially when they cross a line on good intentions. Ty gets more than he bargained for when, on what should be a routine morning before setting off for his first day of work, his roommates try too hard to make him comfortable.",13,Comedia,first day of work,2019
-,-,"['Amber Ensley', 'Micah Taylor']",Micah Taylor,Zoe and her monster friend Zee embark on your every-day educational exploration when things take a turn for the worse.,-,Comedia,forest adventure,2019
nan,-,Tripp Crosby,Tripp Crosby,"Youth pastor Greggor and his girlfriend Kim are asked to house-sit for Greggor's boss, Pastor Tom. They assume they have the house to themselves, but is something suspicious going on?",-,Comedia,"behave, kids",2019
nan,-,Philip Neumann,Klaus Neumann,Ben tells the gullible Jared a wild tale of his journey through Amsterdam's magical and terrifying streets in search of their lost friend Pedro.,12,Comedia,a dam tall tale,2019
nan,-,John Grace,"['John Grace', 'Sheneke Mathews']",Two well-meaning doofuses do a favor for an old lady.,5,Comedia,g-mama,2019
nan,-,Chadwick Whitehead,Chadwick Whitehead,"Gum pranks Sauce to get a photo for his class project. Clump helps Gum apologize but it makes matters worse. In the end, a sincere apology is made and an amazing photo is accidentally taken.",5,Comedia,gum and sauce go to skill school,2019
-,6.8,Nata Metlukh,Nata Metlukh,"An immigrant comes to the first-world country to paint a mural on the tallest tower. He tries to adapt to the new reality, but xenophobia and odd rules force him to go back.",8,Comedia,paper or plastic,2019
nan,7.0,Riley Rayburn,Riley Rayburn,"Escher is an internet troll who refuses to quit disturbing the peace. His ""partner"" Adian sets Escher up for an extremely cringe and embarrassing video to upload onto YouTube to stop him once and for all, as it is the last chance to save the human race.",3,Comedia,escher: the visual story of a cringe lgbt troll,2019
nan,-,Christopher Flippo,Christopher Flippo,Gordon Lyons sells people things they don't need. He's gotten pretty good at it.,7,Comedia,gordon,2019
nan,-,Kristian Fitsall,"['Kristian Fitsall', 'Nathan Samuels']",-,5,Comedia,wallace gets the news,2019
nan,8.0,Titas Laucius,-,-,21,Comedia,seima,2019
nan,-,Michael Dillon,Michael Dillon,Family day is learning that without abundance you have to remember to appreciate what you have.,2,Comedia,family day,2019
nan,-,Marcus Mero,"['Cole Barnard', 'Marcus Mero']",A disgruntled post-mates guy takes vengeance on a frat house.,3,Comedia,pizza runner,2019
nan,-,Simon Shergold,Simon Shergold,"Gender Fluid? Non Binary? Alan Prefers Jon-Binary.....Alan Tinwood a simple man of simple pleasures, world was turned upside down after waking up and becoming. - Jon Snow. We followed Alan for a week to find out what being Jon Snow and 'Jon-Binary' was all about and the obstacles he faced along the way.",-,Comedia,being jon snow (jon binary),2019
nan,-,Purnima Deshpande,Purnima Deshpande,-,-,Comedia,i am the goat,2019
nan,-,Justin Phillip,Justin Phillip,-,4,Comedia,early 2000's,2019
nan,-,Brian Hutchings,Brian Hutchings,-,-,Comedia,two rings,2019
nan,-,Will Lowell,Breck Denny,-,4,Comedia,the last piece,2019
nan,-,Rob Mabry,-,Simon's day is interrupted by a man who claims to be a long lost friend and is determined to prove it.,9,Comedia,mr. figmentus,2019
-,6.8,Ryan Polly,Ryan Polly,A pizza delivery driver goes to the right place at the wrong time when he stumbles into the scene of a hitman's contract killing.,13,Comedia,pizza time,2019
nan,-,Sabrina Robinson,"['Lou Baldwin', 'Charis Tshihamba']","Ingrid, code name Agent 33, receives an assignment from her superiors to find the mole that has been leaking confidential information and take them out...permanently. After the mole, Agent 57, escapes, Ingrid must work with his wife, Millie, and her unconventional methods to find him and return him to the agency for justice. Along the way, Ingrid's growing friendship ... Leer todo",30,Comedia,campy spy musical,2019
51,-,-,-,Ver la información de la producción en IMDbPro,-,Comedia,the interview,2019
nan,7.2,Riley Rayburn,Riley Rayburn,-,4,Comedia,trump's disastrous meeting,2019
nan,-,Nicholas Markart,"['Scott Marino', 'Nicholas Markart']","When a killer strikes in Belton County, Franny, the daughter of the legendary late sheriff, steps outside the law to hunt the perpetrator down.",13,Comedia,belton county,2019
nan,-,Jeffrey Samet,-,"Joe, lover of ironic t-shirts, unicycles, and typewriters, politely attempts to reject the advances of an unrelenting birthday girl.",-,Comedia,lady and the hipster,2019
nan,-,Curt Markham,"['Dave Gaffney', 'Dorian Griffin']",-,-,Comedia,scamarama: the next generation,2019
nan,-,Amy Force,"['Amy Force', 'Graham M. Sheppard']",As long as Stacy works at Cosmic Bang Dani will never be able to shop there again.,11,Comedia,cosmic bang,2019
nan,8.7,Jacob David Smith,"['Courtney Sara Bell', 'Gregory Crafts', 'Jacob David Smith']",-,-,Comedia,material wealth,2019
nan,-,Vladimir Bayandin,Vladimir Bayandin,The creations of man will continue his life.,2,Comedia,your creativity will remain,2019
nan,-,"['Dan Mc', 'Dougall']","['Samantha Ferrari', 'Dan Mc', 'Dougall']",-,-,Comedia,high strung 4 - what's for lunch?,2019
nan,8.5,Andrew Kadikian,"['Laura Breen', 'M.F. Dinan']",Mildred's family has a troubled history with VestiCon but she now finds herself as it's grandmaster.,9,Comedia,vesticon 2019,2019
nan,8.7,Anders Teig,Anders Teig,"When a couple of badass guys are on their way to break into a bank, they quickly realize the terrible mistake it was to involve ""Premium Idiot"" Klaus to join their heist.",11,Comedia,rubbish robbers,2019
nan,-,"['Quinlynn Mc', 'Carthy']","['Quinlynn Mc', 'Carthy', 'Jake Robinson']",-,-,Comedia,big rico,2019
nan,-,Julianna Robinson,Sara Mayer-Fried,"To prepare for a Shiva, two sisters go through their mother's belongings and get swept up in the emotional storm of loss, laughter and love.",17,Comedia,hurricane forecast,2019
nan,-,Judd Cherry,"['Frankie Strauss', 'Zack Yowarski']","In a post apocalyptic world, a family of survivors are forced to make the hardest decision of their lives...",-,Comedia,relative danger,2019
nan,7.9,"['Jared Hirsch', 'Nelson Vicens']","['Jared Hirsch', 'Nelson Vicens']",A dark comedy disguised as a thriller about a famed baker and the mysterious allure of her cakes.,13,Comedia,miss barton's famous cakes,2019
nan,-,Joseph Neuman,Josh George,Kiera finds her inner strength and confidence as she unexpectedly confronts her former boyfriend during an unforeseen and most unusual encounter under the direction of a bizarre acting coach.,6,Comedia,say it with your vest,2019
nan,-,Lisa Pozo Núñez,Lisa Pozo Núñez,-,3,Comedia,greenkeeper,2019
nan,-,Jordan Mihailovsky,Jordan Mihailovsky,"After an accident at the work place, Lachezar Bareleff looses his time and nerves, circling through counters of public institutions to seek financial help.",5,Comedia,ten meters and a bit,2019
nan,-,Colburn South,-,-,-,Comedia,i need your advice,2019
nan,-,Matthew Winters,-,-,-,Comedia,time for a normal guy,2019
nan,-,Charlie Parkin,"['Luke Hetherington', 'Charlie Parkin', 'Michael Rogers']",-,-,Comedia,wayfarer,2019
nan,-,Matthew Winters,-,-,-,Comedia,i can teach it for you,2019
nan,-,Colburn South,-,-,-,Comedia,don't do drugs,2019
nan,-,Colburn South,-,-,-,Comedia,trying too hard,2019
nan,-,Kevin Ruiz,Kevin Ruiz,An internet writer explains how easy it is to make money from gullible suckers.,3,Comedia,click here,2019
79,-,Leela Varghese,Leela Varghese,Lizzy has an obsession with a girl who sells novelty candles. Will she work up the courage to ask her out or will she just buy out the whole store?,7,Comedia,crush,2019
nan,-,Steve Turner,Steve Turner,-,5,Comedia,fired,2019
nan,-,Dmitry Grigoriev,Maksim Gaineev,-,-,Comedia,on arbat street,2019
-,-,Loren Loubser,"['Gabe Gabriel', 'Loren Loubser']",-,-,Comedia,ctrl alt delete,2019
-,-,Wil Gelin,Myrone Sumner,-,-,Comedia,l.d. og: a love story,2019
nan,-,"['Andy Wasyliw', 'Andrew Black']",-,-,1,Comedia,splashback,2019
nan,-,Carlos Rodmar,Carlos Rodmar,"Lorenzo wants to die, but the evil and the good will confront him and decide for his future.",22,Comedia,the ironic death of lorenzo mokai,2019
nan,-,Marquette Jefferson,Marquette Jefferson,Sorority Sisters Jordan and Grace are running a low-stakes Texas Hold'em poker ring in Los Angeles. The sisters feel increasing pressures because their fast success has attracted unwanted attention.,14,Comedia,marquette jefferson: poker face,2019
nan,-,Marcus Terrell Smith,Charles Hirschhorn,"Featuring the hit single ""Shallot,"" in this parody of ""A Star Is Born"" a meat-grilling celebrity chef falls for a vegan ingénue.",-,Comedia,a star is burnt,2019
nan,-,Robert J. Smith,Robert J. Smith,-,-,Comedia,next! take two,2019
nan,-,Ryan Shukis,Ryan Shukis,When Agent Peppersnaps meets an undercover operative at a secluded location to hand off a flesh eating virus things don't go according to plan.,-,Comedia,drop off gone right?,2019
nan,-,Corina Andrian,"['Anna Castelaz', 'Sarah Summers', 'Kalle Eemeli Yliato-James']",-,4,Comedia,mona's reading,2019
nan,-,Kristen Van Nest,Kristen Van Nest,-,-,Comedia,tax man,2019
nan,-,Daniel Kekes-Szabo,Daniel Kekes-Szabo,A short comedy about a young man's interaction with an easily frustrated Saint Peter over the location of the young man's eternal home.,-,Comedia,st. peter's mistake,2019
50,7.5,Alyssa Lerner,Alyssa Lerner,-,18,Comedia,bubble,2019
83,-,Devin Clarke,Rene Claveau,A bodyguard returns to his charge only to find a new career opportunity.,6,Comedia,the cleaner,2019
nan,8.3,Sergey A.,Sergey A.,"The main character forges Prishvin's manuscript. However, his ghost, having learned about it, decides to take revenge.",10,Comedia,prishvin's ghost,2019
nan,-,Anastasia Zorin-Machado,"['Brian C. Schilling', 'Anastasia Zorin-Machado']",-,-,Comedia,brian comes to hollywood,2019
nan,-,Noah Dean Davenport,"['Noah Dean Davenport', 'Jackie Reilly', 'Ashton Herrild']","During an important business dinner, Chris and Kenny find themselves in a serious predicament.",4,Comedia,water closet,2019
nan,-,Sarah Elgood,"['Thea Cantell', 'Jacob Marchington']","Once upon a time there was a young girl who grew up to become a princess. She soon found out that being a princess wasn't all it's cracked up to be, with no fairytale 'knight in shining armour' to come and rescue her. Who needs the classic happily ever after anyway?",-,Comedia,princess for hire,2019
nan,-,Erik Francisco Medina,Erik Francisco Medina,"Jacob has fallen deeply in love with Leilani, a mysterious girl that hides a big secret. But Jacob doesn't care for that, his mind only sees a beauty that took a liking to his geeky exterior. In their daily walk through Jacob's campus, a fellow classmate and preppy guy, barge into their conversation. Leilani leaves the conversation and the guys return to their dorm to... Leer todo",7,Comedia,miscraft,2019
nan,-,Julie Childs,Julie Childs,-,2,Comedia,don't take the biscuit,2019
nan,8.3,Sergey A.,Sergey A.,"The young man writes indecent words in pencil. The pencil doesn't like it, and it starts killing everybody.",4,Comedia,attack of the killer pencil,2019
nan,6.5,Alain Alfaro,Alain Alfaro,Cindy wants to leave Katy a voice message but can't seem to get it right.,5,Comedia,message erased,2019
-,-,Joey Bader,"['Joey Bader', 'Michael Woloson']",-,-,Comedia,sliced,2019
-,-,"['Aris Penskey', 'Anastasia Zorin-Machado']","['Anastasia Zorin-Machado', 'Vinicius Zorin-Machado']",-,-,Comedia,cold feet,2019
