actor,año_nacimiento,que_hace,conocido_por,lista premios
River Price-Maenpaa,,['Reparto'],[],[]
Vincent Leclerc,,"['Reparto', 'Equipos adicionales']",[],['Gémeaux Awards']
Ali Mullin,,['Reparto'],[],
David Gasman,1960.0,"['Reparto', 'Equipos adicionales', 'Sonido']",['Fahrenheit (2005)'],[]
Pyretta Blaze,,['Reparto'],[],
Kaley Ronayne,,"['Reparto', 'Guion']",[],
Rolf Kanies,1957.0,"['Reparto', 'Producción']","['El hundimiento (2004)', 'Einstein (2017)']",
Robert Anthony Meyers,,"['Reparto', 'Producción', 'Dirección']",[],
Melody A. Johnson,,['Reparto'],[],[]
François Papineau,,"['Reparto', 'Guion', 'Especialistas']","['Route 132 (2010)', 'La bouteille (2000)', 'Unité 9 (2012)']",['Montréal World Film Festival']
Eric Colton,,"['Reparto', 'Guion', 'Producción']",['Swell (2017)'],['Hollywood International Golden Age Festival']
Chris Zunino,,['Reparto'],[],
Silverio Palacios,,"['Reparto', 'Dirección', 'Guion']","['Matando Cabos (2004)', 'La leyenda del Zorro (2005)', 'La delgada línea amarilla (2015)']","['Mexican Cinema Journalists', 'MTV Movie Awards, Mexico']"
Kelly di Bertolli,1972.0,['Reparto'],['Garotas do ABC (2003)'],
Anushka Sharma,1988.0,"['Reparto', 'Producción', 'Banda sonora']","['Jab Tak Hai Jaan (2012)', 'PK (2014)', 'Sultan (2016)']","['Filmfare Awards', 'Awards of the International Indian Film Academy', 'Zee Cine Awards', 'Apsara Film Producers Guild Awards', 'GQ Awards, India', 'Annual Central European Bollywood Awards, India', 'Stardust Awards, India', 'BIG Star Entertainment Awards, India', 'Vogue Beauty Awards', 'Priyadarshni Academy Awards', 'ETC Bollywood Business Awards', 'Cosmopolitan Fun Fearless Awards', 'HELLO! Hall of Fame Awards, India', 'Dainik Bhaskar Bollywood Web Awards', ""Bollywood Hungama Surfers' Choice Movie Awards"", 'Tehran International Sport Movies & TV Festival', 'Screen Awards, IN', 'Filmfare Glamour And Style Awards', 'GQ Men of the Year Awards', 'V Shantaram Awards', 'Masala! Awards', 'Bollywood Hungama Style Icons Awards', 'Femina Beauty Awards', 'Lux Golden Rose Awards', ""HT India's Most Stylish Awards""]"
Veronica Falcón,1998.0,"['Reparto', 'Dirección', 'Guion']","['Ozark (2017)', 'Perry Mason (2020)', 'Jungle Cruise (2021)']",['HOLA Awards']
Duane Daniels,,"['Reparto', 'Dirección']","['Veronica Mars (2004)', 'Veronica Mars (2014)', 'The Day of the White Lotus (2022)']",[]
Harrison Fried,,['Reparto'],[],
Jerry Minor,1969.0,"['Reparto', 'Guion', 'Producción']","['No tan duro de pelar (2008)', 'Saturday Night Live (1975)']",['Phoenix Film Festival']
Serdar Kalsin,,"['Reparto', 'Cámara y electricidad', 'Dirección de fotografía y cámara']","['Iron Man 3 (2013)', 'Be Cool (2005)']",
Alexander Cardinale,1982.0,"['Reparto', 'Música', 'Composición']","['Rookie Blue (2010)', 'One Tree Hill (2003)']",[]
Trevor Peterson,,"['Reparto', 'Guion', 'Dirección']",[],
Pina Tuteri,,['Reparto'],[],
Jin N. Tonic,,"['Reparto', 'Cámara y electricidad', 'Maquillaje']",['Thirty Proof Coil (2010)'],
Marissabel Marte,,['Reparto'],[],
Megan Paul,,['Reparto'],['Cara a cara (1997)'],[]
Tim Peyton,,"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Cámara y electricidad']",[],
Stefan Rudolf,1974.0,['Reparto'],"['Verbotene Liebe (1995)', 'Die Chefin (2012)']",
Michael Gross,1947.0,"['Reparto', 'Producción', 'Guion']","['Enredos de familia (1982)', 'Temblores (1990)']","['DVD Exclusive Awards', 'Los Angeles Movie Awards, US', 'Idyllwild International Festival of Cinema', 'Laughlin International Film Festival', 'Los Angeles Independent Film Festival Awards']"
Christopher Evan Welch,1965.0,['Reparto'],"['Lincoln (2012)', 'The Master (2012)', 'Vicky Cristina Barcelona (2008)']",[]
Pêpê Rapazote,1970.0,['Reparto'],"['Narcos (2015)', 'Rabo de Peixe (2023)', 'Operation Finale (2018)']","['CinEuphoria Awards', 'Tropheus TV 7 Dias']"
Dele Odule,,['Reparto'],[],
Anne Louise Hassing,1967.0,['Reparto'],"['Los idiotas (1998)', 'La caza (2012)', 'Kærlighedens smerte (1992)']","['Bodil Awards', 'Danish Film Awards (Robert)']"
Stephanie Ruß,1989.0,"['Guion', 'Reparto', 'Producción']","['Okzident (2018)', 'Sorority (2021)']",
Muzaffar Suleman,,['Reparto'],[],
Timothy Shieff,,['Reparto'],[],
Andrea Lamár,1968.0,['Reparto'],"['Gate to Heaven (2003)', 'Warum Siegfried Teitelbaum sterben musste (2016)', 'Perfect Justice (2021)']",
David Mangum,,"['Reparto', 'Cámara y electricidad', 'Equipos adicionales']",[],
Lizzy Burgi,,"['Reparto', 'Guion', 'Equipos adicionales']",[],
Ramesh Vani,,['Reparto'],[],
Troy Quinn,,"['Música', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Aaron Persinger,,['Reparto'],[],
Juin Bagchi,,['Reparto'],[],
John de Lancie,1948.0,"['Reparto', 'Producción', 'Guion']","['En algún lugar de la memoria (2007)', 'Juegos criminales (2008)']","['Soap Opera Digest Awards', 'Behind the Voice Actors Awards']"
Ángel Álcazar,1955.0,['Reparto'],"['Al salir de clase (1997)', 'Supernova (1993)']",
Tanja Schleiff,,['Reparto'],"['El hundimiento (2004)', 'Ella Schön (2018)', 'Shoppen Munich (2006)']",[]
Hunter Page-Lochard,1993.0,"['Reparto', 'Guion', 'Dirección']","['Cleverman (2016)', 'Spear (2015)', 'Around the Block (2013)']","['Australian Academy of Cinema and Television Arts (AACTA) Awards', 'The Equity Ensemble Awards']"
Jack Cotter,,"['Edición', 'Edición']",[],
Marlon Blue,1987.0,['Reparto'],"['Episodes (2011)', 'The Royals (2015)', 'The Himalayan Route (2021)']",['Los Angeles Film Awards']
Arya Babbar,1981.0,"['Reparto', 'Dirección', 'Guion']","['Ab Ke Baras (2002)', 'Matru Ki Bijlee Ka Mandola (2013)', 'Jail (2009)']",[]
James Kayten,,"['Reparto', 'Arte']",[],
Justin Finnemore,,['Reparto'],[],
Joseph Rigano,1933.0,['Reparto'],"['Casino (1995)', 'Una terapia peligrosa (1999)', 'Coffee and Cigarettes (2003)']",
Scott Kercheville,,['Reparto'],[],
Konstantin Seidenstücker,,"['Reparto', 'Equipo ejecutivo']","['Kiss and Run (2002)', 'Sperling (1996)', 'Inazuma Eleven Strikers (2011)']",
Zach Garand,,"['Cámara y electricidad', 'Dirección de fotografía y cámara', 'Reparto']",[],[]
Liz D'Alessio,,"['Reparto', 'Equipos adicionales', 'Edición']",[],
Rolf Brandt,,['Reparto'],[],
Bibiana Fernández,1954.0,"['Reparto', 'Banda sonora']","['Remando al viento (1988)', 'La ley del deseo (1987)', 'Matador (1986)']",[]
Missi Pyle,2008.0,"['Reparto', 'Guion', 'Producción']",[],"['FilmOut San Diego, US', 'Sunny Side Up Film Festival']"
Massimo Salvianti,,"['Reparto', 'Sonido']",[],
George Schewnzer,,['Reparto'],[],
Antonio Wannek,1979.0,"['Reparto', 'Dirección', 'Edición']","['Wie Feuer und Flamme (2001)', 'Der Felsen (2002)', 'Hijos del Tercer Reich (2013)']","['Berlin International Film Festival', 'Günter Strack TV Award']"
Sean Gaffney,,"['Guion', 'Dirección', 'Reparto']",[],
Susana Torres,1974.0,"['Reparto', 'Producción']","['Las Juanas (1997)', 'Distrito Salvaje (2018)']",['Cartagena Film Festival']
Sebastián Zurita,,"['Reparto', 'Producción', 'Guion']","['Cómo Sobrevivir Soltero (2020)', 'Las flores perdidas de Alice Hart (2023)', 'Ciudadano Buelna (2013)']",['Mexican Cinema Journalists']
Karen Huyton,,['Reparto'],[],
John Anderson,1922.0,"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Banda sonora']","['Psicosis (1960)', 'Ocho hombres (1988)', 'Estación 3 ultrasecreto (1965)']","['Western Heritage Awards', 'Academy of Country Music Awards', 'CMA Awards - Country Music Association']"
Kelley Parker,,"['Producción', 'Reparto', 'Equipos adicionales']","['Moonwalker (1988)', 'Un toque de seducción (2005)', 'Enredados (2010)']",
Alejandro De Hoyos,,"['Reparto', 'Producción']","['El hombre de Toronto (2022)', 'Peligro inminente (1994)', 'El Contratista (2018)']",[]
Sean Hoy,,"['Reparto', 'Dirección', 'Guion']",[],
Troy Matthew Martin,,['Reparto'],[],
John 'Billy' Kennerk,,['Reparto'],[],
Ann Dowd,1956.0,"['Reparto', 'Banda sonora']","['Compliance (2012)', 'Hereditary (2018)', 'Algo en común (2004)']","['Critics Choice Awards', 'Primetime Emmy Awards', 'Satellite Awards', 'Heartland International Film Festival', 'Film Independent Spirit Awards', 'Kansas City Film Critics Circle Awards', 'National Board of Review, USA', 'Santa Barbara International Film Festival', 'Vancouver Film Critics Circle', 'SoHo International Film Festival', 'St. Louis Film Critics Association, US', 'Utah Film Critics Association Awards', 'Houston Film Critics Society Awards', 'North Carolina Film Critics Association', 'Twister Alley International Film Festival', 'Gold Derby Awards', 'Middleburg Film Festival', ""Music City Film Critics' Association Awards"", 'Clarence Derwent Awards', 'Critics Association of Central Florida Awards']"
Markus Majowski,1964.0,['Reparto'],"['Enemigo a las puertas (2001)', 'The Shameless Three (2002)']",[]
András Pál,1982.0,['Reparto'],"['Premier (2006)', 'Kilakoltatás (2021)']",
Bridget McGarry,,"['Reparto', 'Guion', 'Producción']",[],[]
Brian King,,"['Reparto', 'Guion', 'Producción']","['Somebody Somewhere (2022)', 'The Irrational (2023)', 'Candyman (2021)']",
Floyd Levine,1932.0,['Reparto'],"['El justiciero de la ciudad (1974)', 'Norbit (2007)', 'Atrapado en un pirado (2008)']",[]
Amy Stringer,,"['Reparto', 'Guion', 'Producción']",[],
Ricky Fan,2011.0,"['Reparto', 'Producción', 'Guion']",[],
Stephen Mangan,1968.0,"['Reparto', 'Producción', 'Guion']","['Green Wing (2004)', 'Rush (2013)']",[]
The Lowpriest,1966.0,"['Reparto', 'Producción', 'Dirección']",['Road Trip (2013)'],[]
Raul Guidotti,,['Reparto'],[],
Viktoria Sciacca,,['Reparto'],[],
Christopher Hasapis,,['Reparto'],[],
Majel Barrett,1932.0,"['Reparto', 'Producción', 'Guion']",['Almas de metal (1973)'],[]
Jason Livergood,,['Producción'],[],
Jack Kao,1958.0,"['Reparto', 'Guion']","['Mu ji zhe (2012)', 'Yi xi zhi di (2009)', 'Cities of Last Things (2018)']","['Chinese Film Media Awards', 'International Chinese Film Festival']"
Bianca Nappi,1979.0,['Reparto'],"['Tengo algo que deciros (2010)', 'La casa Gucci (2021)']","['CinEuphoria Awards', 'Uruvatti International Film Festival', 'Milan Gold Awards']"
Tara Deleon,,['Reparto'],[],
Marc Summers,1951.0,"['Producción', 'Reparto', 'Guion']","['The Florida Project (2017)', 'Cena imposible (2007)', 'Food Feuds (2010)']",[]
Clayton Matthews,,['Reparto'],[],
Naomi Turvey,2014.0,"['Especialistas', 'Reparto']",[],
Junichi Kajioka,1970.0,"['Reparto', 'Producción', 'Guion']",['Imphal 1944 (2014)'],"['Monaco International Film Festival', 'Imphal International Short Film Festival', 'International Filmmaker Festival of World Cinema, London', 'WIND International Film Festival', 'Nice International Film Festival']"
Thomas Unger,,['Reparto'],['Un caso para dos (1981)'],
Emmanuele Minafò,,"['Reparto', 'Producción']",[],
Aimee Allen,,"['Reparto', 'Banda sonora']",[],[]
Jisca Kalvanda,1994.0,['Reparto'],"['Divinas (2016)', '3xManon (2014)', 'El escape (2019)']",
Robert Clarke,1920.0,"['Reparto', 'Producción', 'Dirección']","['The Hideous Sun Demon (1958)', 'Beyond the Time Barrier (1960)', 'El ser del planeta X (1951)']",[]
Christina Diaz,,['Reparto'],[],
Rudy Blomme,,['Reparto'],[],
Günther Paal,1962.0,"['Música', 'Guion', 'Reparto']","['Ravioli (2003)', 'Müllers Büro (1986)', 'Muttertag (1994)']",
Kim Crocker,,"['Reparto', 'Dirección']",[],
Pierce Culver,,['Reparto'],[],
Netinho Aragão,,['Reparto'],[],
Jessica Hagan,,"['Reparto', 'Guion', 'Edición']",[],
Sarah Bishop,,"['Reparto', 'Guion', 'Dirección']","['Activewear (2015)', 'Kinne Tonight (2019)']","['Buffalo Dreams Fantastic Film Festival', 'The Richard Harris International Film Festival']"
Ellen Clifford,,"['Reparto', 'Producción', 'Guion']",['Desire Street (2011)'],
Alicia Silverstone,1976.0,"['Reparto', 'Producción', 'Banda sonora']","['Batman y Robin (1997)', 'Buscando a Eva (1999)']","['American Comedy Awards, USA', 'Blockbuster Entertainment Awards', 'Genesis Awards', ""Kids' Choice Awards, USA"", 'MTV Movie + TV Awards', 'National Board of Review, USA', 'Razzie Awards', 'Young Hollywood Awards', 'The Stinkers Bad Movie Awards', 'Yoga Awards']"
Lou*Lou,1995.0,['Reparto'],"['Living (2022)', 'Sex Education (2019)', 'On the Edge (2018)']","['BAFTA Awards', 'Pena de Prata']"
Jason Cutler,,['Efectos visuales'],[],
Akas Baba,,['Reparto'],[],
Peter Stebbings,1971.0,"['Reparto', 'Dirección', 'Producción']","['Defendor (2009)', 'Immortals (2011)']",['Bay Street Film Festival']
Chris Oleary,,"['Reparto', 'Guion']",[],
Yvo Muller,,"['Reparto', 'Dirección', 'Guion']",[],"['César Awards, France']"
Gretchen Mol,1972.0,"['Reparto', 'Banda sonora']","['Nivel 13 (1999)', 'Boardwalk Empire (2010)']","['Screen Actors Guild Awards', 'Voice Arts Awards']"
Dominique Whittaker,,"['Reparto', 'Dirección', 'Guion']",[],
Joe Costello,,"['Reparto', 'Cámara y electricidad', 'Equipos adicionales']",[],
Mihai Nita,,['Reparto'],[],
Lea Thompson,1961.0,"['Reparto', 'Dirección', 'Producción']","['Regreso al futuro (1985)', 'The Year of Spectacular Men (2017)', 'The Trouble with the Truth (2012)']","[""Kids' Choice Awards, USA"", ""People's Choice Awards, USA"", 'Young Artist Awards', 'American Movie Awards', 'LA Femme International Film Festival']"
Miou-Miou,1950.0,"['Reparto', 'Guion']","['La ciencia del sueño (2006)', 'Limpieza en seco (1997)', 'Toda una mujer (1979)']","['Lumiere Awards, France']"
Lucas Mackay Smith,,['Reparto'],[],
Claus Iffländer,,['Reparto'],['Mit Leib und Seele (1989)'],
Marcus Petre,,"['Cámara y electricidad', 'Reparto']",[],
Kristy Landers,1991.0,"['Reparto', 'Banda sonora']","['Kissing Strangers (2010)', 'The Wedding Pact (2014)', 'Touched (2009)']",[]
Rahki Tondon,,['Reparto'],[],
Savant Singh Premi,,['Reparto'],[],
Mekhi Phifer,1974.0,"['Reparto', 'Producción', 'Dirección']","['Urgencias (1994)', 'Honey (2003)', 'Amanecer de los muertos (2004)']","['Image Awards (NAACP)', 'American Black Film Festival', 'Black Reel Awards', 'TV Land Awards']"
Pete Livermore,,['Reparto'],[],
Joëlle Zilberman,,"['Cámara y electricidad', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección']","['Vanilla Lily (2023)', 'El Príncipe (2014)']",
Dusan Bozori,,['Reparto'],[],
Bourke Floyd,1976.0,"['Reparto', 'Producción', 'Especialistas']",['The Locksmith (2023)'],['Hollywood Blood Horror Festival']
Alex Rice,1972.0,['Reparto'],[],['American Indian Film Festival']
Harold Rogers Powell,,"['Reparto', 'Cámara y electricidad', 'Dirección de fotografía y cámara']",[],
Meganne Young,1990.0,['Reparto'],"['Mi primer beso (2018)', 'Black Sails (2014)', 'Espías desde el cielo (2015)']",[]
Niraj Sah,,"['Reparto', 'Guion']",[],
Audrey Whitby,1996.0,"['Reparto', 'Guion', 'Banda sonora']","['Los Thundermans (2013)', 'The Standoff (2016)', 'Intercambio fatal (2016)']",[]
Maria Empey,,['Reparto'],[],
Geoffrey Nauffts,1961.0,"['Producción', 'Reparto', 'Guion']","['Arde Mississippi (1988)', 'Algunos hombres buenos (1992)', 'Baby Steps (1999)']",['L.A. Outfest']
Ianka Fleerackers,1971.0,['Reparto'],"['Flikken (1999)', 'Brigada Antivicio (2009)', 'Vermist (2008)']",[]
Braman Ariana Warren,1993.0,"['Reparto', 'Arte', 'Equipos adicionales']","['Shoot (2007)', 'Above Average (2007)', 'Miss Communication (2012)']",[]
Evelina Hapenciuc,,['Reparto'],[],
Kandarp A. Brahmbhatt,,['Reparto'],[],
Tahir Imanov,,"['Reparto', 'Dirección', 'Guion']",[],
Boo Gay,,['Reparto'],[],
Jackson Kuehn,,"['Reparto', 'Producción']",[],[]
Steven R Kaufman,,['Reparto'],[],
Patrick Reynolds,1948.0,"['Reparto', 'Producción', 'Guion']","['Eliminators (1986)', 'Operation Petticoat (1977)', 'The Gift (1978)']",[]
Erin Matthews,1973.0,"['Reparto', 'Sonido']","['Historias de San Valentín (2010)', 'Colgados en Filadelfia (2005)', 'Hannah Montana (2006)']",[]
Mr. Malt,,['Reparto'],[],
Nathalie Rhéa,,['Reparto'],[],
Rolando Octavio,,"['Reparto', 'Producción']",[],
Daminee Benny Basu,,['Reparto'],[],[]
Renata Litvinova,1967.0,"['Reparto', 'Guion', 'Dirección']",['Poslednyaya skazka Rity (2012)'],"['Moscow International Film Festival', 'Russian Guild of Film Critics', 'Sochi Open Russian Film Festival', 'Sakhalin International Film Festival', 'Russian National Movie Awards', 'Golden Unicorn Awards']"
Caroline McKinley,,['Reparto'],[],
Arajah Keyboa,,"['Reparto', 'Efectos visuales']",[],
Larry Bryggman,1938.0,['Reparto'],['As the World Turns (1956)'],"['Daytime Emmy Awards', 'Gold Derby Awards']"
Safak Sezer,1970.0,"['Reparto', 'Guion', 'Dirección']",['Vizontele (2001)'],['Golden Palm Awards']
Avis Zane,,"['Reparto', 'Guion']",[],
Emilio Estevez,1962.0,"['Reparto', 'Dirección', 'Producción']","['El camino (2010)', 'Bobby (2006)', 'La biblioteca (2018)']","['Hollywood Film Awards', 'Venice Film Festival', 'Western Heritage Awards', 'Phoenix Film Critics Society Awards', 'Alliance of Women Film Journalists', ""Film Club's The Lost Weekend""]"
Dwight Slade,,"['Reparto', 'Guion', 'Producción']",[],
Alexandra Sanchez,,['Equipos adicionales'],[],
Caroline Wickboldt Zirilli,,['Reparto'],[],
Malcolm Rennie,1947.0,['Reparto'],['Hysteria (2011)'],[]
Benito Sagredo,2008.0,['Reparto'],"['Spectre (2015)', 'Los fantasmas de Goya (2006)', 'Lalola (2008)']",[]
Lee Kyoung-young,1960.0,"['Reparto', 'Dirección', 'Guion']",['New World (2013)'],"['Grand Bell Awards, South Korea', 'Baek Sang Art Awards', 'Blue Dragon Awards', 'Buil Film Awards', 'Busan Film Critics Association (BCFA)', 'Korean Association of Film Critics Awards', ""Korean Film Actor's Association Awards"", 'Chunsa Film Art Awards', 'APAN Star Awards']"
David Kelly,1951.0,"['Reparto', 'Equipos adicionales', 'Banda sonora']","['Twin Peaks (2017)', 'El cuervo (1994)', 'Banderas de nuestros padres (2006)']",['Brooklyn Horror Film Festival']
Anushri,,['Sonido'],[],
Piero Grant,,['Reparto'],[],
Adanya Dunn,,['Reparto'],[],
Antony Langdon,1968.0,"['Reparto', 'Edición', 'Edición']","['The Trouble with Nature (2020)', 'Velvet Goldmine (1998)']",[]
Zoe Richards,,['Reparto'],[],
Aygün Alpaslan,,['Reparto'],[],
Berta de la Dehesa,,"['Reparto', 'Guion']",[],[]
Bob De Moor,1949.0,['Reparto'],['Aanrijding in Moscou (2008)'],
Neil Giuntoli,1959.0,['Reparto'],"['Muñeco diabólico (1988)', 'Memphis Belle (1990)', 'Waterworld (1995)']",[]
David Brückner,,"['Dirección', 'Producción', 'Guion']",[],['iHorror Awards']
Vijay Rathi,,['Reparto'],[],
Tristan O'Hare,,['Reparto'],['El Grinch (2018)'],[]
D'Lai,1985.0,"['Reparto', 'Guion', 'Producción']",[],
Diane Dassigny,,"['Reparto', 'Guion', 'Producción']",[],
Steve Meyer,,['Efectos visuales'],[],
Annette Saunders,,"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Decoración']",[],
Perri Yaniv,,"['Reparto', 'Producción']",[],
Preston Caldwell,,['Reparto'],[],
Scott Allen Perry,2015.0,"['Reparto', 'Dirección', 'Guion']","['Charlie rápido (2023)', 'Santa Jaws (2018)', 'Las apariencias engañan (2016)']","['deadCenter Film Festival', 'Indiana Short Film Festival', 'HorrorQuest Film Festival']"
Elizabeth Mitchell,1970.0,"['Reparto', 'Producción']","['La prueba del crimen (2006)', 'Perdidos (2004)']","['Academy of Science Fiction, Fantasy & Horror Films, USA', 'Online Film & Television Association', 'Gold Derby Awards']"
Yana Kraynova,1986.0,['Reparto'],"['Iskopaemyy (2012)', 'Novogodniy papa (2014)', 'Zaglyani yemu v golovu (2024)']",
Leos Carax,1960.0,"['Dirección', 'Guion', 'Reparto']","['Holy Motors (2012)', 'Annette (2021)', 'Mala sangre (1986)']","['Berlin International Film Festival', 'Cannes Film Festival', 'Sitges - Catalonian International Film Festival', 'César Awards, France', 'Chicago International Film Festival', 'Hamburg Film Festival', 'Fotogramas de Plata', 'Locarno International Film Festival', 'Los Angeles Film Critics Association Awards', 'Molodist Kyiv International Film Festival', 'Neuchâtel International Fantastic Film Festival', 'Prix Louis Delluc', 'Lumiere Awards, France', 'Austin Film Critics Association', 'Gopo Awards, Romania', 'International Cinephile Society Awards', 'Lisbon & Estoril Film Festival', 'International Online Cinema Awards (INOCA)', 'Cahiers du Cinéma']"
