puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
4.2,Sean Carr,Jimmy Gleacher,A dude with some socially feminine traits hopes to solidify his 4-year relationship with a bi-sexual chick who has more lesbian leanings than not.,83,Comedia,he's such a girl,2009
7.1,David Hickey,"['Qaid Al-Nomani', 'Shaneye Ferrell', 'David Hickey']",While a Middle Eastern dictator is fleeing his besieged country his plane crashes on the Mexican Border. He is inadvertently carried into Texas by illegal immigrants. Struck by a truck occupied by three cowboys he is taken back to their exotic game ranch where their housekeeper nurses him back to health as they slowly discover his true identity. Or do they?,93,Comedia,baghdad texas,2009
4.7,Nia Vardalos,"['Nia Vardalos', 'Stephen David', 'Ben Zook']",-,98,Comedia,i hate valentine's day,2009
7.0,Matthew William Jordan,Matthew William Jordan,A disconnected man is haunted by a past that is coming full circle in strange and surreal ways.,-,Comedia,my sweet misery,2009
6.2,Lindsay Shonteff,"['Lindsay Shonteff', 'Alexia Shonteff']","Angels, Devils & Men is a provocative satire about the afterlife and the greatest mystery of all - show business! God is cast in the role of the Almighty Producer as he directs his headstrong angels. Representing unruly earthlings, the flamboyant angel Mark exasperates the Almighty while on assignment.",-,Comedia,"angels, devils and men",2009
5.4,John Schultz,"['Mark Burton', 'Adam F. Goldberg']",-,86,Comedia,aliens in the attic,2009
6.4,Michael Glawogger,"['Michael Glawogger', 'Michael Ostrowski']",An episodic comedy that follows the lives of four men living in Vienna.,98,Comedia,contact high,2009
5.6,Karey Kirkpatrick,"['Ed Solomon', 'Chris Matheson']",-,107,Comedia,imagine that,2009
7.1,"['Ron Clements', 'John Musker']","['Ron Clements', 'John Musker', 'Greg Erb']",-,97,Comedia,the princess and the frog,2009
5.4,Danny Leiner,"['Andy Stock', 'Rick Stempson']",A high school janitor has not recovered from his failed career as a tennis pro. He begins coaching his beloved sport to a group of misfits and leads them to the Nebraska State Championships.,93,Comedia,balls out: gary the tennis coach,2009
5.5,Thor Freudenthal,"['Jeff Lowell', 'Bob Schooley', 'Mark Mc', 'Corkle']",-,100,Comedia,hotel for dogs,2009
5.4,John Krasinski,"['John Krasinski', 'David Foster Wallace']",-,80,Comedia,brief interviews with hideous men,2009
6.5,Anthony Azar,Anthony Azar,A group of friends set out to prove once and for all... The Cops Did iT,100,Comedia,the cops did it,2009
6.7,Todd Wolfe,Todd Wolfe,A has been Cowboy and Indian television duo struggle to make ends meet.,100,Comedia,saddle up with dick wrangler & injun joe,2009
6.7,Patrick Hyde,Patrick Hyde,"Three young actresses struggle to find the best approach to 'making it' in Hollywood in this sexy metaphysical comedy. Along the way they encounter a former ""scream queen"" who becomes their manager, a self-obsessed, rehabbed film star, a novice director, and the 'Church of Charismatic Consciousness' - led by the eccentric Minister Holly. It's a wonder they survive eac... Leer todo",90,Comedia,dream state,2009
4.6,J.B. Rogers,"[""Julie O'Hora"", 'Justin Ware']",A pool boy and a gardener turn an empty mansion into a home for women in the world's oldest profession.,107,Comedia,the pool boys,2009
6.8,Dagur Kári,Dagur Kári,A cantankerous but ailing bartender takes a kindly young homeless man in under his wing.,99,Comedia,the good heart,2009
6.0,"['George La', 'Voo']","['George La', 'Voo', 'Jon Katz']",-,80,Comedia,a dog year,2009
6.4,Todd Solondz,Todd Solondz,"Friends, family, and lovers struggle to find love, forgiveness, and meaning in an almost war-torn world riddled with comedy and pathos.",98,Comedia,life during wartime,2009
4.8,Ryan Shiraki,"['Ryan Shiraki', 'Rachel Dratch']",Three women vacation together at a popular travel destination for college co-eds on spring break.,84,Comedia,spring breakdown,2009
4.4,Henry Jaglom,Henry Jaglom,"A film about the complex relationships between fathers and daughters, and the potential lifelong consequences of those relationships.",95,Comedia,irene in time,2009
5.8,Mark Waters,"['Jon Lucas', 'Scott Moore']",-,115,Comedia,ghosts of girlfriends past,2009
3.9,"['Alfonso Albacete', 'David Menkes']","['Alfonso AlbaceteÁngeles González Sinde', 'David Menkes']",-,107,Comedia,mentiras y gordas,2009
5.1,Paddy Houlihan,"['Mike Houlihan', 'Paddy Houlihan', 'Michael Mc', 'Neal']","Nuts, a destitute and homeless street vendor, (Ben Vereen) zaps a cynical stand-up comedian with a mystical hex; sending the comic into the underworld of the homeless on a wacky odyssey of redemption. Pipes (Houlihan), an alcoholic jerk, insults Nuts upon their chance encounter resulting in Nuts suffering an apoplectic seizure from his abuse. Nuts vows revenge, puttin... Leer todo",94,Comedia,tapioca,2009
4.4,Talmage Cooley,"['Talmage Cooley', 'Annie Nocenti']","A troubled town is having an Indian casino built on a historic battlefield. Chase, working at the town museum, opposes it. He meets the cute Lucy. They start a petition against the casino.",99,Comedia,taking chances,2009
8.3,Jonah Tulis,"['Blake J. Harris', 'Jonah Tulis']","An irreverent look inside the world of competitive ""Rock, Paper, Scissors."" Follow a stay-at-home Dad, a professional trash-talker and many others who vie for the title of champion.",92,Comedia,the flying scissors,2009
-,Michael Giannantonio,Michael Giannantonio,"In the independent film ""Family Business,"" the tale unfolds at Doilie's Diner, a beloved family restaurant established in 1955. For generations, the restaurant has thrived on delicious homemade recipes and a warm, welcoming atmosphere. In 2006, the baton is passed to Mark Doilie, a responsible and detail-oriented sibling. Chaos ensues when Mark's free-spirited, charmi... Leer todo",83,Comedia,doilie's diner,2009
5.3,Jonathan Glatzer,"['Jonathan Glatzer', 'Robert C. Lawson']",Set in the mid-80's when a reporter is sent to cover the Challenger Space Shuttle launch only to become mixed up in the lives of some local students.,115,Comedia,what goes up,2009
5.6,Harald Zwart,"['Scott Neustadter', 'Michael H. Weber', 'Steve Martin']",-,92,Comedia,the pink panther 2,2009
6.6,Martin Guigui,"['Courtney Gains', 'Martin Guigui', 'Michael Hateley']","Driven by a live rockin' soul soundtrack, this madcap, semi-mockumentary depicts the escape of musician Benny Bliss from a mental institution. Benny has an epiphany during shock therapy to rid the planet of all electronic gadgets, which he believes is thwarting the growth and evolutionary process of humanity as we know it. Enlisting a bluesy band of misfits, riding in... Leer todo",94,Comedia,benny bliss and the disciples of greatness,2009
4.4,Richard Temtchine,Richard Temtchine,"Philippe, a French-American writer living in Manhattan, decides to take on ten relationship-challenged men to help them learn the art of seduction.",94,Comedia,how to seduce difficult women,2009
3.8,Graham Ratliff,Garett Ratliff,A troubled songwriter discovers a human growing out of his basement floor.,106,Comedia,growing out,2009
7.9,Jameel Khan,Jameel Khan,"The employees of a low-end electronics store find creative ways to stave off boredom and their impending adulthood, but when one of them gets married they all must face the realities of growing up.",91,Comedia,the strip,2009
6.9,"['Phil Lord', 'Christopher Miller']","['Phil Lord', 'Christopher Miller', 'Judi Barrett']",-,90,Comedia,cloudy with a chance of meatballs,2009
8.2,John Walcutt,Kurt Larson,-,-,Comedia,the alpha geek,2009
4.8,Mark David,"['Ronnie Gene Blevins', 'Mark David', 'Christopher Morrison']","An eccentric, agoraphobic druggie tries to win the $10,000 first prize in the ""Garden of the Year"" contest so he can pay his delinquent rent and fix the life that he has screwed up so badly.",107,Comedia,american cowslip,2009
7.4,Hao Ning,"['Siwei Cui', 'Hong Jiang', 'Hao Ning']","Assassins, scammers, gangsters, cops, a washed-up bicycle racer, and a body continually cross paths; usually with negative outcomes.",99,Comedia,feng kuang de sai che,2009
4.8,Chad Martin,"['Nick Evert', 'Chad Martin']","Gary just wants a date. But his confidence has taken a hit after three straight years of rejection. Now he sets his sights on Lindsay. Will she finally break his streak and give him a chance, or will she be one more name to add to his list of rejections? With help from his friends Eric and Roach, he hopes to find out. Sam just wants an adult relationship. But her boyf... Leer todo",93,Comedia,icebreaker,2009
5.6,Mark Kalbskopf,Mark Kalbskopf,"A funny story about faith, forgiveness and the weird people you grew up with while trying to start your car.",99,Comedia,right hand drive,2009
6.0,Joshua Goldin,Joshua Goldin,"Ben Singer has his cynical worldview darkened by his roommate Ibu's sudden medical situation, though the arrival of Ibu's sister, Khadi, might remedy both men's ills.",89,Comedia,wonderful world,2009
6.7,Gary Chason,"['Gary Chason', 'John Dean']","Sex, drugs, money, murder - not to mention love, heartache, humiliation, guilt, revenge, redemption - are central themes in this wicked dark comedy. Tracking six not-quite-so-young oilmen and dancers as they pursue life with reckless abandon in boomtown Houston during the Eighties, the story careens from casual pick-ups to painful break-ups, from betrayal to reunion w... Leer todo",89,Comedia,god thinks you're a loser,2009
6.8,James Anthony Cotton,James Anthony Cotton,A disturbed sculptor assumes the identity of a small town priest and designs a game of divine madness for a unsuspecting town.,117,Comedia,the confessional,2009
5.9,Donald Petrie,Mike Reiss,-,98,Comedia,my life in ruins,2009
5.1,Rod Bingaman,Rod Bingaman,"Nina, a runaway bride, is unaware that her mother has married her fiancé in her stead, and that the two have set out to bring her back.",94,Comedia,chasing butterflies,2009
4.8,Phil Traill,Kim Barker,-,99,Comedia,all about steve,2009
5.8,"['David Morris', 'Jacqui Morris']",David Morris,"Harry hates being a TV producer and dreams of leaving his job to travel the world. He loves Alex, an aspiring actor who is struggling to create an identity for himself as a performer. Rugby player William's nine-year-old daughter is intent on sabotaging his relationships with new boyfriends, and he's finding it difficult to let Lawrence, the soap star, into his life. ... Leer todo",95,Comedia,mr. right,2009
6.3,Sarba Das,"['Sarthak Das', 'Sarba Das']",Established immigrants from India struggle to find personal balance and financial satisfaction while living the American Dream in New Jersey.,90,Comedia,karma calling,2009
6.2,Morgan Mead,"['D.C. Hamilton', 'Andrew Janoch', 'Morgan Mead']","As a forty-something door-to-door book salesman, Jerry is used to having doors shut in his face. However, a chance meeting with Jordan, an engaging young punk rocker, opens the door into a new world.",96,Comedia,my name is jerry,2009
6.0,Joe Otting,Denis Hamill,Sparks and bullets fly when a Wall Street yuppie must steer a Brooklyn mob crew legit before a beautiful FBI agent can build RICO indictments against them.,100,Comedia,under new management,2009
5.9,Larry Charles,"['Sacha Baron Cohen', 'Anthony Hines', 'Dan Mazer']",-,81,Comedia,brüno,2009
4.6,Sean Doyle,"['Sean Doyle', 'Travis Kurtz', 'Christian Oliver']","Four college buddies find themselves on the adventure of their lives, when on the morning after a Las Vegas bachelor party, they end up stranded deep in Mexico penniless, being chased, falling in love, and fighting to make it back across the border in time for the wedding.",88,Comedia,ready or not,2009
8.0,Tommy Wood,"['Neal Shannon Cruey', 'Tommy Wood']","In a small, sleepy Georgia town, Bobby Hicks rules the roost, until he is found grilled to death on his still-warm barbecue smoker. When the town's only lawyer informs a select group that Bobby has left over a quarter-million dollar inheritance to the last one of them left living, things take a turn for the worse. In the midst of the chaos, Bobby's niece Megan falls f... Leer todo",87,Comedia,grilling bobby hicks,2009
6.4,"['Rob Letterman', 'Conrad Vernon']","['Maya Forbes', 'Wallace Wolodarsky', 'Rob Letterman']",-,94,Comedia,monsters vs. aliens,2009
6.1,Dave Boyle,"['Dave Boyle', 'Joel Clark']","Forty-year-old Jimmy is growing up--or at least he's getting older. While mooching the upper bunk of his 10-year-old nephew's bed, he enjoys the never-ending generosity of his sister Aiko and dodges the wrath of his impatient brother-in-law Tak. He thinks that if only he could get married all his problems would be solved. But when he falls head over heels for Tak's ni... Leer todo",83,Comedia,white on rice,2009
4.1,Stephen Maddocks,"['Doug Gordon', 'Scott Gordon']",A robotic doctor thwarts the plans of a greedy lawyer.,96,Comedia,robodoc,2009
5.2,Gorman Bechard,"['Gorman Bechard', 'Ashley Mc', 'Garry']","Meet Chloe and Owen: best buds since their sandbox days. Now, in med school as they attempt to balance the weight of their studies, his job, her band, their parents, their friends (their sanity), they find little time for relationships...but lots of time for the desire. One fateful day, a brave Owen proposes the ""perfect"" solution: Friends (read: no messy relationship... Leer todo",94,Comedia,friends (with benefits),2009
