puntuacion_imdb,direccion,guion,argumento,genero,duracion,titulo,anio
2.5,"['Sahan Gökbakar', 'Muge Manus']",Yasemin Sakallioglu,"A housewife with a big passion for fashion and with the help of her tailor Fazilet, she is turning her ideas into reality, but she gets competition from her school day friend and rival Menkibe.",97,Comedia,zengo,2020
-,Ali Khan,-,-,-,Comedia,romeo,2020
4.5,Dinkar Kapoor,Aadesh K. Arjun,"You always fall in love with those whom you want to be the part of your life. This is the only truth and only condition. When Aditya fallen in love with Pushpa, she thought that he only loves her. But she gets traumatized when she came to know that Aditya was in love with her onl... Leer todo",127,Comedia,o pushpa i hate tears,2020
6.6,Carlos Conceição,Carlos Conceição,-,59,Comedia,um fio de baba escarlate,2020
5.5,Marina Kondratieva,Marina Kondratieva,-,80,Comedia,"everything, nothing and something else",2020
4.6,Gerardo Moran,"['Paulo Cursino', 'Silvia Pasternac', 'Patricio Saiz']",-,-,Comedia,hasta que la suerte nos separe,2020
7.8,Chase Pearson,Chase Pearson,"Charles and Maryanne Bailey, the proud owners of a small accounting firm, reflect on the absurd yet true stories of their past assistants in the 1980's",-,Comedia,the jungle of accounting,2020
-,Richard Turner,"['Philip Stokes', 'Richard Turner']",Meet Uncle Ted. Self-proclaimed comic genius and world's greatest showman. Follow him on this wild adventure as he attempts to make the ultimate stage show - Project X,78,Comedia,uncle ted,2020
6.9,"['Veronica Mannion', 'Ariel Hart']","['Ariel Hart', 'Veronica Mannion']",Two best friends find out what it's like to live on the other side of the VIP lounge by donning magical blonde wigs that put them at the center of attention. But is it enough to keep their friendship tight?,85,Comedia,the blonde experiment,2020
6.1,Jézabel Marques,"['Vincent Cappello', 'Faïza Guène', 'Jézabel Marques']","Sol, a famous Argentine Tango performer, has lived in Buenos Aires for many years. Behind her excessive temper and her glowing smile, the Diva hides an injury from which she never really recovered: the loss of her only son, Raphaël.",98,Comedia,sol,2020
-,Mishell Livio,"['Olivia Shelly', 'Carolina Cormack', 'Brett Knickerbocker']","Generation LatinX brings you its first feature film set at an improv comedy theater in Chicago, Illinois. Filling the House follows the lives and dreams of a bright-eyed, bushy-tailed newcomer, a talented teacher that's plateaued, and a theater owner that found fame to be not wha... Leer todo",75,Comedia,filling the house,2020
-,Tommy Nickel,"['Tommy Nickel', 'Joe Rizzo']","Life can be hard sometimes...and when you work a slowly dying roller rink it can be even harder. That's what it's like for Russo, Dash, Stolzi and Riley until a new manager comes in to help sell the place. Upon telling them the news she realizes that she can motivate them to star... Leer todo",97,Comedia,ted skates,2020
-,Achyut Prashast Singh,Achyut Prashast Singh,A reluctant but outspoken college student imagines himself in action hero situations as he goes against the education system in an attempt to prompt an exam cancellation.,45,Comedia,adhiktam,2020
6.0,Christian Theede,Dirk Ahner,"An unbeatable team of five teenage friends, the Peppercorns, unites to find out who is behind the kidnapping of a missing oceanographer who has discovered a means of getting rid of plastic waste in the ocean.",94,Comedia,de peperbollen en het geheim van de diepzee,2020
-,Sarala Krishnan,C.R. Krishnan,-,50,Comedia,learning frankie spanish,2020
-,Guruprasad,-,-,-,Comedia,ranganayaka,2020
5.8,"['Gunhild Enger', 'Rune Spaans']",Øystein Dolmen,-,78,Comedia,knutsen & ludvigsen 2 - det store dyret,2020
-,Srinath Badineni,-,-,-,Comedia,thagithey thandana,2020
4.3,"['Ryan Churchill', 'Danny Parker-Lopes']",Ryan Churchill,"In the streets off-the-strip of Las Vegas, a jaded IT Coordinator takes the law into his own hands against white collar financial criminals, by joining an underground vigilante faction, only to find out those he loves may be his real enemy. He has to decide between revenge or a r... Leer todo",90,Comedia,punching and stealing,2020
5.8,Tsutomu Hanabusa,"['Kenji Inoue', 'Kimitake Yoshioka']","A college student spends his year at the seaside town of Izu, having fun on the beach with his school friends.",107,Comedia,guranburu,2020
7.1,Emma Seligman,Emma Seligman,-,77,Comedia,shiva baby,2020
-,Energy Robinson,-,Smokes And Jokes The Movie. Smoking cigars and hookah and laughing out loud. Comedians take the stage giving you 100% raw energy and hilarious jokes. All while smoking along with you. Yeahhh you know the vibes,-,Comedia,smokes and jokes,2020
-,Adam Starks,Adam Starks,"British comedy centred around four underachieving college students planing their first trip across Europe to Amsterdam with the college. Due to unforeseen circumstances and the idiocy of the guys, they are left stranded forcing them to make their own way all the while trying to d... Leer todo",72,Comedia,low flyers: the europe trip,2020
7.3,Alan Ball,Alan Ball,-,95,Comedia,uncle frank,2020
6.1,Giorgos Papatheodorou,"['Giorgos Papatheodorou', 'Babis Spanos']","In Europe of economic crisis and in miserable Greece, a group of young girls - all unemployed, decide in their despair to commit a robbery in order to survive. They are addressing to a decrepit partisan so as to help them. The partisan puts her niece in charge of the young girls ... Leer todo",-,Comedia,ciao italia,2020
4.6,Juan Cavestany,Juan Cavestany,-,80,Comedia,un efecto óptico,2020
7.8,Dineshkumar Subashchandra,"['Doug Sinclair', 'Liliana Tanoesoedibjo']",-,95,Comedia,titus: mystery of the enygma,2020
4.3,Baalu Adusumilli,"['Baalu Adusumilli', 'Vijay Kamisetty']",Four childhood friends travel to Goa for a fun-filled wedding of their friend but their trip turns into a nightmare when they become involved in the murder of a stripper.,122,Comedia,anukunnadi okkati ayyindhi okati,2020
2.8,Nicole D'Angelo,Nicole D'Angelo,A colorful neighborhood salon is threatened by a new addition. The pot is stirred by a local magazine competition and a long standing rivalry. Which salon has what it takes to win the grand prize?,78,Comedia,acrylic,2020
-,Battì Croce,"['Battì Croce', 'Jean-Louis Graziani', 'Jacques-Antoine Lando-Cancellieri']",2 young students are helping their 40-years-old friend to recover the love of his life.,93,Comedia,localisé(s),2020
-,-,"['Priscilla Karidis', 'Jason Pullen']",A dozen contestants in the fight of their life.,-,Comedia,untitled sports comedy 2020,2020
8.1,Bill Briles,Bill Briles,"Adult twin brothers, one a doctor and the other having a GED certificate, have been squabbling since birth. Now living in different states, they are forced by their aging mother to reunite for 4 weeks to ""re-bond"" while she vacations in Paris. Once they are together, major confli... Leer todo",92,Comedia,a private dancer in mom's kitchen!,2020
4.0,Manos Kampitis,Markos Seferlis,"A halva industrialist is found murdered in his mansion. 5 suspects, 0 evidence. Intrigue, passion, hatred, intrigue, and every day new evidence comes to light that complicates the case. Will inspector Bekras find the murderer?",-,Comedia,halvai 5-0,2020
5.6,Bala Aran,-,A couple of people fighting amongst themselves to find a long lost treasure.,107,Comedia,pandrikku nandri solli,2020
-,Dan Kapelovitz,-,A remake of 48 Hours that is literally 48 hours long.,-,Comedia,48 hrs. literally,2020
6.6,Javier Fesser,"['Javier Fesser', 'Claro García']",-,126,Comedia,historias lamentables,2020
5.5,Ghaz Abu Bakar,Ghaz Abu Bakar,"Bulan, a trainee in a special force of Indonesia, is embarking her journey in a human trafficking syndicate in finding her kidnapped sister, Melati. Bulan meets Haris, an e-hailing driver who's keen to help her from the pimp, Agus and his Boss, Ricky. Ricky assigns Tony, an assas... Leer todo",113,Comedia,bulan dan pria terhebat,2020
5.2,Izuru Narushima,"['Satoko Okudera', 'Keralino Sandrovich']",It is the period following World War II and the Americans have invaded and occupied Japan. Shuji is an editor for a magazine about literature and culture. He is a gigolo and surrounds himself with easy women who suffer from low self-esteem. Shuji does not respect the women and de... Leer todo,106,Comedia,farewell: comedy of life begins with a lie,2020
4.9,Marta Karwowska,"['Marta Karwowska', 'Agnieszka Skalska']","When Claude Monet's ""Beach in Pourville"" disappears from the National Museum in Poznan, and Julka's aunt is falsely accused of theft, Julka and her friend Olek must find the painting.",83,Comedia,tarapaty 2,2020
8.5,"['David Anghel', 'Pauli Janhunen Calderón']","['David Anghel', 'Pauli Janhunen Calderón']","The chronicles of the making of an epic and experimental journey titled ""A One Crow World"". The relationship between a rookie film director and his cast are challenged as a documentarian takes advantage of their tense dynamic.",230,Comedia,the most important film ever made: the making of a one crow world,2020
7.4,Hiro Ishikawa,Hiro Ishikawa,"God, tired of mankind's wickedness, decides to retire. In order to spread the news, he assigns his last prophet: Saint Atheist. The chosen one is Dido, an ordinary man who makes weird calculations in the hopes of finding out the numbers that will win the lottery. The divine decis... Leer todo",-,Comedia,são ateu,2020
-,Tyler Richards,Mikolaj Wasowski,"In the communist town of Lenin by the sea, the Harrison Ford family must hide their political views for their own survival against a tyrannical government.",81,Comedia,our communist life,2020
2.7,Monica Floyd,"['Peter John', 'Miriam Bavly', 'Jennifer Rapaport']","The App that Stole Christmas is a story about Felix Rhome, an inventor, who has created a super powerful App that eases the shopping craze during Christmas by the click of a button. His company Bomazon, with its powerful Christmas App, has become a Fortune 100 company, and he is ... Leer todo",63,Comedia,the app that stole christmas,2020
-,Jaryd Massaro,"['Katie Furgalack', 'Jaryd Massaro']","When a college graduate gets a job, he suddenly realizes he doesn't want a job and sets out on a mission to not have one.",80,Comedia,sing to speak,2020
6.4,Nathan Blair,"['Nathan Blair', 'Leland Klassen']","Leland Klassen stars as Walter Mit--um, Walter Goertzen, who fell in love with the idea of espionage as a kid. But grown-up Walter works in a warehouse, not lunching with femme fatales at French cafe's. That's all about to change.",111,Comedia,sleeper agent,2020
8.6,"['Samuel Ashurov', 'Raza Rizvi']","['Samuel Ashurov', 'Raza Rizvi']","Filming their lives, 5 high-school friends document themselves drifting apart over their college years.",98,Comedia,i'll never forget my high school friends,2020
7.5,Arthur Jones,"['Giorgio Angelini', 'Matt Furie', 'Arthur Jones']",-,92,Comedia,feels good man,2020
7.9,"['Andrea Mazza', 'Silvia Monga']",Silvia Monga,-,88,Comedia,dreams il calore dei sogni,2020
6.4,Carlos López Estrada,"['Paolina Acuña-González', 'Jason Alvarez', 'Austin Antoine']",-,95,Comedia,summertime,2020
5.8,"['Hannah Fidell', 'Alexa Lim Haas', 'Daniel Kwan']","['Hannah Fidell', 'Alexa Lim Haas', 'Daniel Kwan']",-,-,Comedia,omniboat: a fast boat fantasia,2020
5.9,Eugene Kotlyarenko,"['Eugene Kotlyarenko', 'Gene Mc', 'Hugh']",-,93,Comedia,spree,2020
4.9,Selçuk Aydemir,Selçuk Aydemir,A mischievous 9-year-old wreaks comical levels of chaos as he and his friends try to impress the neighborhood's toughest kid.,94,Comedia,mahalleden arkadaslar,2020
6.5,Cem Yilmaz,Cem Yilmaz,"In the first part of Karakomik Filmler's sequel, Deli (Crazy) is about a taxi driver who's biggest wish is to sit across his loved one one day to get lost in her eyes. Trouble finds him while he's out working the night shift.",-,Comedia,karakomik filmler: deli,2020
-,Johann Schultz,"['Johann Schultz', 'Moritz A. Wandl']",-,-,Comedia,linus,2020
6.4,Yûichi Fukuda,"['Yûichi Fukuda', 'Hiroyuki Nishimori']","Three years after the event of the series, Takashi Mitsuhashi and Shinji Ito face the new enemies.",114,Comedia,kyo kara ore wa!,2020
6.9,Andrew Fried,"['Brian Anton', 'Peter Curtis']",-,90,Comedia,we are freestyle love supreme,2020
6.7,Toshimasa Kuroyanagi,"['Io Sakisaka', 'Erika Yoshida']","The love affairs of four schoolkids: a romantic, a pragmatist, an airhead and a lothario.",103,Comedia,"omoi, omoware, furi, furare",2020
-,Abhishek Dogra,-,-,-,Comedia,3 days 4 nights in bihar,2020
5.5,Subbu,Subbu,A man who denies the value of committed relationships meets a woman and has a change of heart.,122,Comedia,solo brathuke so better,2020
-,Jane Dabish,Jane Dabish,-,-,Comedia,borderline crazy,2020
-,Robert Cheader,Robert Cheader,Join the future Army Doctors at the new 4077th. Will they hold it together will they save Lives in Korea.,-,Comedia,mash reloaded,2020
1.9,"['Ali Yorgancioglu', 'Zeynep Çamci']",Zeynep Çamci,"Feride 'a fashion designer with big dreams' works for underground tailor workshop. To prove herself, she try to compete with big fashion companies in character design competition for an international gaming industry.",103,Comedia,feride,2020
4.9,Christin Baker,"['Ashley Arnold', 'Christin Baker', 'Danielle Jablonski']",-,78,Comedia,i hate new year's,2020
6.1,Mikhail Segal,Mikhail Segal,"A young ambitious stage director moves to the porn industry, where he strives to work on his own terms.",104,Comedia,glubzhe!,2020
6.7,Ercan Kesal,Ercan Kesal,"Ercan Kesal's debut feature, a one-day tragicomic story of doctor Kemal, who wants to become a candidate for Istanbul's Beyoglu district mayor. He is trying every way to become a candidate. Unexpected events will occur that night.",105,Comedia,you know him,2020
