,puntuacion_imdb,direccion,guion,argumento,duracion,titulo, anio
1444,7.2,Michael Sorenson,"['Alija Sighvatsson', 'Michael Sorenson']","The well-ordered life of Dylan Thomas, a high-priced male escort, goes into moral free-fall beginning with the night he impulsively takes home a young woman he finds passed out drunk on a sidewalk. A sad little stray cat in a Lycra dress and Prada shoes, Allison Campbell is looking for security or love, and she may not know the difference. While Dylan plies his trade ... Leer todo",158,converging with angels,2002
1445,4.1,Fábio Barreto,"['Leopoldo Serran', 'Luiz Ant', 'Assis Brasil']","In the 1870s, Jacobina, daughter of German immigrants to southern Brazil, starts to break with both the Catholic and Lutheran churches to preach physical healing through soul cleansing. After having a divine vision and speaking with Jesus, she suddenly changes her look and usual ways, disturbing the local, ultra-conservative population. After the death of a ""mucker"" a... Leer todo",103,a paixão de jacobina,2002
1446,6.2,Stephan Woloszczuk,Stephan Woloszczuk,"Three strangers are drawn together in search of Darcy, a man they all love who has been involved with some nasty underworld business.",94,blind spot,2002
1447,5.4,Jeannine Gagné,Jeannine Gagné,-,90,au fil de l'eau,2002
1448,,,,,,2009 loseuteu maemorijeu,2002
1449,6.8,Guy Maddin,"['Bram Stoker', 'Mark Godden']","A ballet rendition of Bram Stoker's ""Dracula"", stylized as an Expressionistic silent film.",73,dracula: pages from a virgin's diary,2002
1450,5.0,Antony Alda,Antony Alda,"A has-been actor drops from public view and is presumed dead and when Hollywood decides to make a movie about his life, he decides to make a comeback by assuming another identity.",98,role of a lifetime,2002
1451,6.1,Miguel Albaladejo,Miguel Albaladejo,-,-,rencor,2002
1452,5.2,Péter Gárdos,Péter Gárdos,"""The Last Blues"" is set over a period of 24 hours. On this day the life of thirty-five year old Andris goes irreversibly astray.",90,az utolsó blues,2002
1453,5.7,Dan Svátek,Dan Svátek,"The film is the story of a search undertaken by the Czech tourist guide Tomás Egermaier, who had become a chance witness to his countryman Patrik Lovický's arrest for holding drugs in the (fictitious) Asian town of Bandung. Tomás starts investigating the young man's past and the events that finally led to this long prison sentence. A story about the cruel fate that ca... Leer todo",98,zatracení,2002
1454,,,,,,la vie promise,2002
1455,6.1,Brad Fraser,Brad Fraser,A famous painter creates a triangle in a young couple's marriage.,89,leaving metropolis,2002
1456,6.5,Jason Xenopoulos,"['Jason Xenopoulos', 'Karel Schoeman']",Promised Land is the story one man's journey to find truth... and one community's desperate struggle to hide from it. The script is based on an award winning novel by Karel Schoeman.,100,promised land,2002
1457,5.8,Sergio Bellotti,"['Sergio Bellotti', 'Haroldo Conti', 'Daniel Guebel']","In the fascinating setting of the islands that form the delta of the Paraná River, El Boga, a teenager born there, witnesses the anticipated and assumed death of his father.",98,sudeste,2002
1458,4.7,['Carlos Victorica Reyes'],-,-,91,into the flames,2002
1459,4.5,['Jeffrey W Byrd'],"['Jeffrey W', 'Byrd Cheryl', 'Dunye Eric George']","Rayne Johnson is a shrewd investment company assistant who turns a mob slaying into a golden opportunity for a new improved lifestyle, managing to outsmart the crooked cops who are very eager to see her disappear.",83,final breakdown,2002
1460,,,,,,vendredi soir,2002
1461,,,,,,heartlands,2002
1462,6.5,Rebecca Miller,Rebecca Miller,-,86,personal velocity: three portraits,2002
1463,-,['Ong Kok Liang'],['Ong Kok Liang'],"Experimental feature, awash in primary colors, in which three different ethnic Chinese individuals try to make sense of the fast-paced and alienating city of Kuala Lumpur.",65,october holiday,2002
1464,6.0,['Bade Hj Azmi'],['Bade Hj Azmi'],"Shahrul is a mechanic who also takes part in illegal bike racing. He falls in love with a village girl, Ayu, who has just arrived in the city after being betrayed by her boyfriend. They both get close to Tun, a lonely youth with an unspecified illness.",100,kl menjerit,2002
1465,4.8,Robbie Moffat,Robbie Moffat,"Harry Gillespie, book keeper for gangsters, skims money from each of his clients and escapes to a remote Scottish fishing village with Ebony, an Edinburgh tart he has befriended. Through Harry, Ebony soon discovers it is only a matter of time before Harry is tracked down and heavies are sent to get him. She tries to convince him that they should run away to Cuba, but ... Leer todo",90,the hawk & the dove,2002
1466,6.1,Werner Schroeter,"['C Anger', 'Werner Schroeter']",A young woman named Magdalena retrieves a postcard that had been cast into the wind by her biological mother (Bulle Ogier) from a seaside town in Portugal and discovers that she has a twin sister named Maria.,121,deux,2002
1467,5.8,Justin Kelly,"['Justin Kelly', 'Leila Melkic', 'Adam Kenneth Wilson']","If Wishes Were Horses is the story of a young man Del and his journey through the day to day difficulties after the death of the woman he loves, Claire. It is a dark journey where love lights the way.",-,if wishes were horses,2002
1468,,,,,,just a dream,2002
1469,6.6,Yves Angelo,"['Yves Angelo', 'Philippe Claudel']","Juliette, separated from her husband, Pierre brings up his daughter, Julie, on her own. She does not go to school and only lives for the piano, revealing herself to be a virtuoso. The latter then becomes jealous of her own daughter.",88,sur le bout des doigts,2002
1470,,,,,,kiss the bride,2002
1471,5.2,Pia Bovin,['Bo Hr Hansen'],"Life is not easy when you are a Danish kid called Aksel who loves meatballs. Especially when you would much rather want to be one of the cool Muslim boys who wear those golden necklaces and say cool stuff in Arabic. To worsen things, during the holidays Aksel gets teamed up with two girls, Fatima and Annika, to perform a song to the local youth club's song contest, Me... Leer todo",82,kald mig bare aksel,2002
1472,7.6,Jeff Stolhand,Uygar Aktan,"In the end of WW2 a group of four Jewish prisoners trying to escape through the forest The arrive to a small cabin where the find shelter and food, but soon enough a group of nazi soldiers return to the cabin and find the Jews in there A game of psychological battle begins, which changes everyone and everything",100,master of the game,2002
1473,-,-,-,Reparto principal,-,far from heaven,2002
1474,4.9,['Ian Mc Crudden'],Matthew Swan,"A Banker, Husband, and Father, Mr. Smith must leave it behind him. He's made a mistake and he's trying to pay for it but he doesn't know if there is enough money in the world. Or so he tells Bobby the eighteen year old male hustler Smith employs for company. Bobby quickly learns however, that Smith is no regular John, and their meeting has unintended consequences that... Leer todo",91,mr. smith gets a hustler,2002
1475,5.6,Nicolás Echevarría,Juan Villoro,"A couple has to deal with its own problems, while living in a city like Mexico City, where everything seems chaotic.",92,vivir mata,2002
1476,,,,,,time changer,2002
1477,5.5,Michele Placido,"['Sibilla Aleramo', 'Dino Campana', 'Michele Placido']",The life and scandalous loves of early 20th century poet Sibilla Aleramo.,96,un viaggio chiamato amore,2002
1478,-,Alberto Ferreras,-,-,15,real women have curves,2002
1479,6.9,Cristina Comencini,"['Giulia Calenda', 'Cristina Comencini', 'Lucilla Schiaffino']",The lively goings-on of a modern family seen through the eyes of a young girl just about to receive her first Communion.,100,il più bel giorno della mia vita,2002
1480,6.4,Flora Gomes,"['Flora Gomes', 'Franck Moisnard']","It has always been a firm conviction of the family that any woman who sings, will die. Now, while a girl is in France she becomes an international star. She realises that sooner rather than later her mother in Africa will learn that she sings. To solve this dilemma she goes back to her native village and arranges her own funeral, albeit with instantaneous rebirth. She... Leer todo",110,nha fala,2002
1481,6.5,Rick Famuyiwa,"['Michael Elliot', 'Rick Famuyiwa']","Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",109,brown sugar,2002
1482,6.2,Zachary Zises,"['Jeff Polisky', 'Zachary Zises']",DRAMA (2002) Former hotshot lawyer David Rasky has just returned from a two-year sabbatical traveling around the world to gain some much-needed perspective on his life.,102,tenfold,2002
1483,7.0,Ivan Sen,Ivan Sen,Lena is the daughter of an Aboriginal mother and Irish father and Vaughn is a Murri boy doing time in a minimum security prison in North West NSW. Dramatic events throw them together on a journey with no money and no transport.,90,beneath clouds,2002
1484,5.9,['Ana Maria Magalh'],"['Rita Buzzar', 'Odete Lara', 'Ana Maria Magalh']","The life of Brazilian actress Odete Lara, muse of the movement called Cinema Novo in Brazil, who exchanged stardom for a quiet and religious life.",107,lara,2002
1485,5.4,Ulf Malmros,Peter Birro,Two ten year old children struggle with their patronizing environment and their fears and find support in each other.,89,bäst i sverige!,2002
1486,5.8,Christophe Honoré,Christophe Honoré,"A portrait of a woman, composed of 17 moments from her life.",105,17 fois cécile cassard,2002
1487,7.2,Radu Muntean,"['Ileana Constantin', 'Radu Muntean', 'Mircea Staiculescu']",-,83,furia,2002
1488,6.1,Bruce Schwartz,"['Raymond Carver', 'Bruce Schwartz']",A couple waits for their son to recover from a car accident.,-,cathedral,2002
1489,8.0,['Ram Gopal Varma'],"['H Banerjee', 'Jaideep Sahni']",-,142,company,2002
1490,5.7,Richard Hobert,Richard Hobert,"A dramatic love story of a man, two women and three children. When love suddenly explodes in these people's lives it creates a pressure wave that changes the lives of everyone. Johan is married with Lotta and has two children, when Johan and his colleague Anna falls in love with one another. A love that causes anger, hate, joy and eventually new possibilities.",119,alla älskar alice,2002
1491,3.5,Wolf Gremm,"['Jonathan Brett', 'Wolf Gremm', 'Hans Werner Kettenbach']","Nancy, born in Hungary, now lives in New York and studies behaviorism at the Columbia University. At a party on a yacht she meet the German businessman Frank.",94,nancy & frank - a manhattan love story,2002
1492,6.7,Jérôme Bonnell,Jérôme Bonnell,A bereaved young man falls in love with a shop assistant he glimpses in a window and secretly tries to get to know her better.,96,le chignon d'olga,2002
1493,6.2,Ivan Calbérac,"['Eric Assous', 'Ivan Calb', 'Beno Labourdette']","Irène is a beautiful girl working in Paris, she soon meets a manager and hopes a love story with him. But he tells a lie, so she falls in love with a house painter.",98,irène,2002
1494,6.0,Didier Bivel,"['Didier Bivel', 'Djamila Djabri', 'Philippe Lasry']",It is the end of the school year for the children of a dormitory town. Most of them leave the place for a vacation with their parents but not Lucien and Adama whose parents can't afford the expense. While the big brothers of the housing estate are busy breaking the law Lulu and Adama manage to sneak into their neighbors' trailer. The two stowaways are elated until the... Leer todo,86,fais-moi des vacances,2002
1495,6.3,Alain Raoust,Alain Raoust,-,101,la cage,2002
1496,4.9,Jason Rodriguez,Jason Rodriguez,"Luke is a cowboy scouring the saloons and brothels of the Wild West in search of his missing sister, who has been kidnapped and forced into prostitution by gun-slinging villain John Bonham.",110,reckoning,2002
1497,7.8,-,-,Reparto principal,-,8 mile,2002
1498,,,,,,jonah: a veggietales movie,2002
1499,,,,,,in america,2002
1500,5.1,Joaquim Sapinho,Joaquim Sapinho,A young woman and her son runaway from their hometown to escape civil war. Nothing is left from the world they knew and the only thing they have is each other.,90,a mulher polícia,2003
1501,6.8,Mark Archer,"['Junior Burke', 'Scott Fivelson']",The story of an overnight success - twenty years in the making...,100,american reel,2003
1502,5.3,Lisa Niemi,"['Lisa Niemi', 'Kevin Bernhardt']",-,101,one last dance,2003
1503,7.2,Anthony Minghella,"['Charles Frazier', 'Anthony Minghella']",-,-,cold mountain,2003
1504,8.2,-,"['J R', 'R Tolkien']",A version of 'The Lord of the Rings: The Return of the King' for the Game Boy Advance.,-,the lord of the rings: the return of the king,2003
1505,6.4,Evan Aaronson,"['Evan Aaronson', 'Michael R Morris']","A drama about how to let go of our emotional ""baggage"" and start living in the moment.",90,baggage,2003
1506,5.6,Jonathan Lynn,"['Elizabeth Hunter', 'Saladin K Patterson']",A New York advertising executive travels to a small Southern town to collect an inheritance but finds he must create a gospel choir and lead it to success before he can collect.,123,the fighting temptations,2003
1507,5.5,Elia Zois,"['Christ Zois', 'Elia Zois']","Jack, a 25 year old Jersey guy is scared... of moving out of his parents house...of marrying his girlfriend of seven years... of spending his life working in the nursing home... of eighty year old Helen with whom he engages in a daily battle not to pull the fire alarm. On a rare trip into the ""foreign"" territory of New York City, Jack and his pal Merle talk their way ... Leer todo",90,jersey guy,2003
