puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
7.2,Daniel Cormack,Ben Clover,"A woman takes a shortcut and is followed by a stranger. She is scared and is thinking whether she should run or not. Out of the blue, she decides to turn around and she sees nothing but a cell phone on the floor. In flashback, we see the stranger embarrassed for the reaction of the woman. He is aware that she believes that he might be a rapist following her, and he de... Leer todo",2,Drama,nightwalking,nightwalking
8.2,Phillip Barker,Phillip Barker,"A scientist swims underwater at night, her body adorned with pulsing electric lights. A blind man sends giant soap bubbles floating across a lake, filled with his memories. Children play innocently on a raft, as they drift downstream towards the edge of a perilous waterfall. Night Vision is a story 'made-up' by a woman undergoing a psychological test. A story about pe... Leer todo",24,Drama,night vision,night vision
5.1,Ask Hasselbalch,Roni Ezra,"Mille, a teenage girl, has been forced to babysit for the evening. Mille is interrupted by a woman, who has a hidden agenda. Mille and the woman make a secret alliance against the family - an alliance, which will have horrific consequences foe everyone involved.",27,Drama,alliancen,alliancen
7.8,Kenny Doughty,Caroline Carver,"YOU ME AND CAPTAIN LONGBRIDGE captures a journey into the soul of 11 year old Luke Stanton. Isolated by the abrupt death of his father, Luke struggles to come to terms with his inner feelings of hurt and loss. It is only when his imagination begins to take over that Luke begins to find an outlet for his raw emotion set against a majestic world of fantasy.",15,Drama,you me and captain longbridge,you me and captain longbridge
-,Jonathan Sale,Rolin Jones,"Pulitzer Prize nominated author Rolin Jones, producer and writer of Showtimes Emmy and Golden Globe winning series, Weeds uncoils a hilarious and caustic allegory of the lengths to which people will go to ignore the horrors in the world around them. Mrs. Elsbeths life is the picture of perfection. Perfect neighborhood. Perfect house. Perfect garden. Perfect husband. ... Leer todo",19,Drama,sovereignty,sovereignty
9.3,Gavin Toomey,Gavin Toomey,"Karen escapes to Brighton from her unreliable partner taking daughter, Sally, with her. On the beach, they briefly encounter a stranger on the beach, John who seems to speak in riddles. All three characters are suspended in a state of flux, without a future or past.",9,Drama,trace,trace
6.5,Maria Nygren,Maria Nygren,"A young woman, who has almost given up hope of finding love, runs into someone in a cramped elevator. Someone who revives all her longings. The only problem is that she doesn't know he is or what he looks like.",9,Drama,allt som inte syns,allt som inte syns
-,Nicklas Estberg,-,-,-,Drama,lisa för ögat,lisa för ögat
6.6,Edward Feldman,"['Edward Feldman', 'Thomas Logoreci']","Anna's work day begins badly and culminates in one very special, unique moment.",14,Drama,a day's work,a day's work
6.9,Pamela Chase,"['Sue Rowe', 'Lee', 'Ann Taylor']","Young couple, Will (Larry Bagby) and Nicole (LeeAnn Taylor), have everything going for them: a great marriage, beautiful home, and a baby on the way. Despite previous miscarriages, however, they are hopeful that this baby will be the child they've waited for. But everything in their world changes when Nicole's mentally disabled sister, Ali (Sue Rowe), is sent to live ... Leer todo",20,Drama,bluetiful,bluetiful
6.2,Ivica Zubak,Ivica Zubak,Love through life's various ages.,5,Drama,plantera kyssar,plantera kyssar
-,"['Rodolphe Bertrand', 'Marianne Tardieu']","['Rodolphe Bertrand', 'Marianne Tardieu']","At the age of fifty, the members of Gueules Noires, a leading group in the alternative rock scene, are reforming for a new tour. Their leader, Baku, gave up everything to take over the group and find the stage, his life.",36,Drama,les gueules noires,les gueules noires
8.2,Levan Akin,"['Levan Akin', 'Erika Stark']",In the blink of an eye everything can change and life as you know it will never be the same again. Everybody keeps telling little Hugo how it is. But Hugo is certain that things are not as they seem. He knows that he can't move with his mother and baby sister and leave everything behind. Especially not his older brother and best friend Simon.,20,Drama,de sista sakerna,de sista sakerna
7.2,Robert Warzecha,"['Brian Berk', 'Ben Godar', 'Robert Warzecha']",A neglectful father's past catches up to him when his Nazi son returns home to discover he has been harboring a family of Jews.,15,Drama,fatherland,fatherland
5.3,Frauke Thielecke,Florian Öller,-,13,Drama,dunkelrot,dunkelrot
7.8,Karlos Alastruey,Javier Alastruey,A woman feels the unavoidable need to walk into the forest at night. A man and a woman are awaiting her.,7,Drama,la sombra,la sombra
7.9,Harley Hessel,Harley Hessel,15-year-old Kaylee encounters an enigmatic stranger and is compelled to re-evaluate her future.,19,Drama,k,k
-,Mathias Jonsson,Mathias Jonsson,-,8,Drama,länge leve sverige,länge leve sverige
5.5,Andrea Östlund,"['Helene Lindholm', 'John Ajvide Lindqvist']",-,27,Drama,majken,majken
-,Fabrice Camoin,"['Fabrice Camoin', 'Sylvain Desclous']","Ana, in her late twenties, shares her time between her handball team and the pet shop she has inherited from her mother. One day, while playing a match, she gets badly wounded and little by little her life goes off balance. But after a long convalescence, a ray of hope seems to cast away the shadows that have temporarily clouded her life.",34,Drama,l'autre rive,l'autre rive
-,Ridha Tlili,Ridha Tlili,"A man discovers that he has been declared dead according to official records. He looks for a sign, evidence of life or of death.",20,Drama,ayan kan,ayan kan
-,Oscar A. Rosas,Oscar A. Rosas,-,7,Drama,exodus 4:24,exodus 4:24
-,Tomás Fernández-Calvo,Tomás Fernández-Calvo,"Vivian returns from the hospital after a severe car accident, to the home of her best friend Gabrielle and her husband Michael. She moves in believing that their home is the only place she can heal her physical and emotional wounds. Vivian's mother disagrees with her decision, but this is not the only decision Vivian must live with. Her attraction to Michael proves di... Leer todo",15,Drama,surviving,surviving
-,Larry Bryant,Larry Bryant,"After serving 20 years in prison, Clifford comes home to live with his daughter Keisha, in hopes of making up for lost time. But the road to redemption will be harder than he thinks when he realizes that he has to deal with Keisha's live-in boyfriend, Boris, who is a mirror image of Clifford as a young man.",16,Drama,urban genesis,urban genesis
-,Malik Amara,Malik Amara,An old fisherman dies and resuscitates several times. The man is a despicable character and his resurrections give rise in the first place to general curiosity. But superstition soon takes over in the villagers' hearts. They believe nature should reclaim its rights.,18,Drama,ymout el'hout,ymout el'hout
-,Murad Ben Cheikh,Murad Ben Cheikh,"The sole pleasure of Ala, a literature professor and poetry lover, is to share drunkenness with poets. «The Epistle of Mercy», a work about Heaven and Hell, written nearly a thousand years ago, is the subject of the day. In his inebriation, the waitress and bar owner become characters from this work.",14,Drama,lel'ghonfrani jannatun wa jahim,lel'ghonfrani jannatun wa jahim
6.9,Daniel Barber,"['Elmore Leonard', 'Joe Shrapnel']","A white woman is kidnapped from her home by Apache Indians who then trade her to the Mojave Indians. She lives as a squaw for 11 years until she is found by her husband. Considering her unfit for society, he keeps her in a shack in the desert. Her solitary existence is transformed by the arrival of a Mexican who befriends her, reignites her self-worth, and increases h... Leer todo",35,Drama,the tonto woman,the tonto woman
-,Laron Austin,-,-,13,Drama,b.a.m.,b.a.m.
7.1,Magali Gauthier,"['Magali Gauthier', 'Kevin Richardson']","James and Topia fall in love at first sight, but they live in a world where their relationship is frowned upon. Will they try to live their love anyway? And go beyond intolerance?",30,Drama,f.y.t.,f.y.t.
-,Aleksandar Jovanovic,Aleksandar Jovanovic,-,8,Drama,hab keine angst mein herz,hab keine angst mein herz
7.7,Magne Pettersen,Magne Pettersen,"A woman pulls a time machine across a vast landscape. Her arrival on a remote shore sets off irregular occurrences within time and space. What is she hiding, and why did she come here in the first place?",8,Drama,zoom de temps,zoom de temps
7.1,Mark Monheim,"['Mark Monheim', 'Martin Rehbock']",-,30,Drama,mit sechzehn bin ich weg,mit sechzehn bin ich weg
7.4,Jen Kleiner,"['Danny Klein', 'Jen Kleiner', 'Diana Romero']","Niña Quebrada is the story of Lucena, a teenage girl who runs away from her family in Mexico for the love of a boyfriend who promises her a better life in Los Angeles. The reality, unbeknown to her, is that she has been sold into sex slavery. Against the backdrop of an illegal cockfighting ring, Lucena must fight for her life to escape the horrors of this nightmarish ... Leer todo",23,Drama,niña quebrada,niña quebrada
7.2,Olumide Odebunmi,"['Olumide Odebunmi', 'Tolu Awosika']","A wheel chair bound patient in a mental institution is placed under twenty-four hour watch. She relives the pains of her past, revealing the devastation that severed the threads of sanity in her world; triggering her perpetual search for eternal solace.",12,Drama,solace,solace
-,Alexander Churchyard,Alexander Churchyard,-,-,Drama,ordinary,ordinary
7.4,Todd Thompson,"['Peter Raymundo', 'Todd Thompson']",A magical tale about a man traveling home to claim his estranged father's inheritance when he encounters a peculiar stranger that seems to know everything about his life.,-,Drama,this man's life,this man's life
6.1,Christina Rosendahl,Torbjørn Rafn,-,25,Drama,pusling,pusling
-,Nadia Touijer,Nadia Touijer,"Amin (8) lives in a working class suburb on the hills of Tunis. He comes to the city to drop off his photo collection book hoping to win a bicycle. Faced with the city, unexpected things occur.",15,Drama,al-oubour,al-oubour
-,Madih Belaïd,-,"Kamel, 30, receives an unexpected call from a woman he's never met. He begins a game of seduction with her and doesn't hesitate to pass himself off as someone he's not.",15,Drama,allo,allo
-,Achraf Laamar,Achraf Laamar,"At dawn on a holiday, after finishing his prayers, he lies in bed and falls asleep. A voice and strange words wake him up. - He begins a discussion about the cowardice of men and the fatality of death.",9,Drama,lilet aïd,lilet aïd
6.8,Trevor White,Trevor White,"After years of failed auditions, hard-boiled LAPD detective Samuel Arch has seriously begun to question his dream of becoming a movie star. These feelings are only compounded when his best friend and partner Howard Brenneman is murdered and his own life is threatened. Arch is determined to bring the murderers to justice, but in Hollywood, things aren't always the way ... Leer todo",20,Drama,a detective story,a detective story
-,Abdelbar Mahmoud,-,"In the middle of nowhere, a strange relationship develops between a lonely man and his goldfish.",13,Drama,foundo,foundo
6.8,Magnus Holmgren,Magnus Holmgren,On the hottest day of the year a husband figures out a way to get rid of his annoying wife in a game of scrabble.,8,Drama,lägg m för mord,lägg m för mord
-,David Marks,-,-,10,Drama,the henry convention,the henry convention
-,Sean Kremenetskiy,-,-,16,Drama,one,one
5.5,Alexander Rojas,Alexander Rojas,Cex Boy's anguished return home to see his recently disabled brother.,25,Drama,tripp,tripp
7.1,Spanky Dustin Ward,"['Heidi Johnson', 'Spanky Dustin Ward']","When a Mother can't get over the death of a loved one, her daughter realizes that she is the only one who can help.",17,Drama,crossroads,crossroads
5.5,Rob Brown,"['Rob Brown', 'Hampus Myer']",Short drama exploring the duality of nature but more importantly examining the maternal bond by breaking it.,5,Drama,open skies,open skies
7.5,Lorenzo Recio,"['Martin Drouot', 'Lorenzo Recio']","A little girl tries to run away from her abusive father, but a serendipitous accident may give her an opportunity to change things.",18,Drama,lisa,lisa
