puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
2.8,Len Kabasinski,"['Len Kabasinski', 'Bradley S. Thompson']","After WWIII has devastated the USA, a small band of female warriors attempt to survive long enough to make it to the last city left. The problem is dictator Rollins doesn't want her city overpopulating so she sends out her team of mercenaries to hunt and eliminate any ""survivors"" in the wastelands. The females, along with the help of a man out to avenge the death of h... Leer todo",88,Accion,warriors of the apocalypse,2009
3.7,Stephen Manuel,"['Thomas Jahn', 'Ica Souvignier']",-,77,Accion,shoot the duke,2009
6.1,Jay Cynik,Jay Cynik,"When the Devil descends on a small Midwestern town and propositions Brand and his gang of young punks to fight in an apocalyptic war, it forces Brand to make the ultimate choice: avenge the death of his sister by the murderous ""4-Barrel Felons"" or sacrifice everyone he loves to save the fate of mankind.",-,Accion,punch,2009
-,-,-,Ver la información de la producción en IMDbPro,-,Accion,gokudo no monsho daikyusho,2009
-,-,-,Ver la información de la producción en IMDbPro,-,Accion,gokudo no monsho daijissho,2009
3.8,"['Conrad Glover', 'Pat Cerrato']",John King Fiore,"Joey Demarco has just spent the last fifteen years in prison and wants nothing to do with his former life. However, revenge is inevitable in a life of crime.",86,Accion,twists of fate,2009
-,-,-,Ver la información de la producción en IMDbPro,-,Accion,kyogaku! riaru sp hontoniattakowaihanashi,2009
4.7,Chris Hartwill,"['Sven Hughes', 'Malachi Smyth']",Two technicians battle a vengeful spirit that has infected their stolen military software.,93,Accion,ghost machine,2009
6.7,Jan Verheyen,"['Jef Geeraerts', 'Carl Joos', 'Erik Van Looy']",-,-,Accion,dossier k.,2009
5.3,John Hyams,"['Richard Rothstein', 'Christopher Leitch', 'Dean Devlin']",-,97,Accion,universal soldier: regeneration,2009
3.4,"['Paul T.T. Easter', 'Samuel Victor']","['Gavin Boast', 'Terry Boast', 'Paul T.T. Easter']","Set in the Suffolk rave culture as the film follows two gangs one from the London J1 crew as they battle with each other for the control of a new Bio-Drug, Stagger.",90,Accion,stagger,2009
5.7,Aleks Rosenberg,"['Alex Cohen', 'Aleks Rosenberg']",The son of a wealthy Jewish man in Miami is kidnapped for ransom by an Islamic Terrorist cell in need of cash when the FBI freezes their accounts.,-,Accion,the bait,2009
3.2,Xavier Leret,Xavier Leret,"Jimmy Loveit, born with shortened arms due to thalidomide, is a talented kick boxer despite his handicap. Ably coached by Ron, Jimmy is a formidable opponent for anyone in the ring. One night, whilst snuggling up with his wife and daughter, their apartment is attacked by two gangsters who've mistaken their flat for someone else's. With his wife injured and his daughte... Leer todo",90,Accion,unarmed but dangerous,2009
7.2,Daniel Barber,Gary Young,-,103,Accion,harry brown,2009
7.0,David Matheny,"['Kyle Mangrum', 'David Matheny']","High school student, Rusty Funkouser, finds out his brand new step-dad is a vampire looking to raise some serious hell.",85,Accion,my step-dad's a freakin' vampire,2009
3.4,Stephen Shimek,Stephen Shimek,"As they battle through evil men and orc-infested lands, two orphaned brothers align with a band of rogue warriors who swear their allegiance in the hazardous quest to hunt dragons.",90,Accion,dragon hunter,2009
4.5,Dennis Dimster,"['Zvia Dimbort', 'Dennis Dimster']","In Sofia, Bulgaria in 1992, an American doctor takes a detour in life when he helps a mysterious woman escape from her would-be assailant and becomes a victim of mistaken identity, as seen in the Alfred Hitchcock classic North by Northwest.",97,Accion,fake identity,2009
4.6,Zak Lee,Zak Lee,"With its dark horror-crime underworld storyline and outlandish martial arts action, Rules inspired by a true story is an offbeat action film, it tells the story of a mysterious Italian, who as a nightclub security guard, threatens the customers and exacts his personal revenge as he tries to deal with his personal issues. ""Would you always listen to your intuition?""",84,Accion,rules,2009
6.0,William Hellmuth,"['Abraham Sherman', 'Brian Walton', 'William Hellmuth']","""The Black Dawn"" follows thirteen college students who have mysteriously survived a deadly plague that has fallen over Los Angeles. Banding together, these survivors must find out what has happened...and why. As the mystery unfolds, startling new pieces of the puzzle begin to fall into place until our heroes finally discover the secret behind the Black Dawn.",89,Accion,the black dawn,2009
6.9,Anders Nilsson,"['Anders Nilsson', 'Joakim Hansson']","Policeman Johan Falk returns to Gothenburg and starts service at the successful special service GSI, but the relation between the unit and the criminals introduces him to a world he never thought existed.",118,Accion,johan falk: gsi - gruppen för särskilda insatser,2009
3.9,"['Jason Crowe', 'Roni Jonah', 'T.J. Moreschi']","['Jason Crowe', 'Roni Jonah']","They thought the legend was just for laughs... They're DEAD WRONG! The film follows a group of young people on their spring break camping trip... Without warning their numbers start to fall as they are viciously hunted down by a unknown killer! Are the legends true? Does the ""Reaper"" exist or is the murderer much closer then they think?",61,Accion,the legacy,2009
-,Tim Card,"['Tim Card', 'William Stephen Card']","The War on Terror grinds slowly forward. Gavin Wallace does his part, serving with his National Guard unit; performing his tedious, dangerous duty in the hot gritty deserts and dirty streets of Iraq. The daily exposure to physical and psychological hazards so far from home takes its toll - even in the company of brothers in arms. Finally Gavin received his orders for ... Leer todo",-,Accion,opening day,2009
5.0,Keoni Waxman,"['Paul A. Birkett', 'Steven Seagal']",-,94,Accion,the keeper,2009
4.2,Parviz Saghizadeh,Parviz Saghizadeh,"Follows the final nine days in the lives of four hit men who are secretly brought together in a covert operation to fight the nation's drug trafficking epidemic. Underneath their coldhearted facades, the hit men are lost souls in search of redemption. On this mission they'll confront their own demons.",91,Accion,road of no return,2009
3.9,Zhuangzhuang Tian,"['Zhuangzhuang Tian', 'Yasushi Inoue']",The disillusioned general of an ancient Chinese army regiment finds himself stranded in a village populated by a strange clan with mystical connections to wolves.,101,Accion,lang zai ji,2009
6.2,Troy Duffy,"['Troy Duffy', 'Taylor Duffy']",-,118,Accion,the boondock saints ii: all saints day,2009
6.1,Kate Madison,"['Paula Di', 'Sante', 'J.R.R. Tolkien', 'Christopher Dane']",-,71,Accion,born of hope,2009
3.4,Colleen Patrick,Colleen Patrick,"An acting coach makes it big ... Not in Hollywood, but by coaching criminal defendants on how to win over juries. But when one of her clients turns on her, she's now the one being judged!",99,Accion,the whole truth,2009
4.1,Rena Riffel,"['Taffy Banner', 'Rena Riffel']","Rena Riffel (Showgirls/Mulholland Drive) stars in her directorial debut, the B Movie Musical Retro Satire, Trasharella. Transforming into a recycling trashy super hero, it is up to Trasharella to kill the Hollywood Vampire.",102,Accion,trasharella,2009
7.9,Richard G. James,Richard G. James,"Charles and Raymond are sent to Detroit to hit a mob boss. Raymond makes a mistake when the briefcase he's asked to bring back to the New Jersey MAFIA DON is robbed by Eric and Greg two trench coat, ski mask, wearing out of work auto workers turned vigilante robbers.",108,Accion,shadow of crime,2009
3.4,Robert Conway,Robert Conway,"There isn't any law, no good guys; only the bad and the worse. Frank Harden is no stranger to the unlawful west, he is a killer. However, because of a tragic event, he must battle his own worst enemy, and Hell couldn't be much worse.",90,Accion,redemption: a mile from hell,2009
3.7,Raoul W. Heimrich,"['Sabine Leipert', 'Julia Neumann']",When a young musician and his wife become witness of a bank robbery they get in the midst of a political conspiracy with the risk of losing their lives.,90,Accion,fire!,2009
2.6,Hector Echavarria,"['David Storey', 'Hector Echavarria']","From the cage to the big screen, the world's greatest Mixed Martial Arts Champions come together for the first time in a major motion picture. When an MMA world champion is lured into the illegal world of underground cage fighting by an elusive promoter, he quickly realizes that the only way out is to kill or to be killed. In a place where some fight for glory and som... Leer todo",87,Accion,never surrender,2009
4.8,John Murlowski,Kraig Wenman,"After her husband's death a woman is called by someone who has gained access to her phone, car, everything electronic. He tells her that he has her daughter. And if she wants to see her again, she has to do what he says. What he wants her to do is bring a man who is in witness protection to him. she can't call anyone cause he has her under constant surveillance.",92,Accion,nowhere to hide,2009
3.1,Jorge Suarez,"['Joseph D. Olson', 'Jorge Suarez']","Jake, a rookie private eye, spends each day minding a small private investigation office and filing papers. Dying for more action Jake jumps at the chance to be in on a big score. His boss, Fred, outlines the heist that will make the whole team rich and tells them about a kidnapped computer hacker who downloaded something he shouldn't have. Therein lies the caper: res... Leer todo",92,Accion,the scratch,2009
5.9,Mizuho Nishikubo,Mamoru Oshii,An animated chronicle of the life of legendary swordsman Miyamoto Musashi (1584-1645).,72,Accion,miyamoto musashi: sôken ni haseru yume,2009
5.9,Alex De Rakoff,"['Alex De Rakoff', 'John Luton']","Nick's borrowed money from a loan shark. He's 4 weeks behind. He gets 24 hours to come up with GBP100,000. His mom's a hostage.",92,Accion,dead man running,2009
4.8,Aiden Dillard,Aiden Dillard,"When the daughter of a pacifist art collector named Ted Vernon is murdered by the evil Communist photographer Arthur Basel, Ted teams up with rogue cop Detective Rubber Doll and Otto Von Schirach to seek out revenge, as two sisters who were friends with his slain daughter try to help recover his stolen art.",87,Accion,death print,2009
5.7,Jeff King,Frank Hannah,-,102,Accion,damage,2009
6.6,Corey Adams,"['Corey Adams', 'Alex Craig', 'Glen Bolland']","Machotaildrop is a highly visual and fantastical journey about an amateur skateboarder, Walter Rhum, who realizes his dream of turning pro and riding for the world's greatest skateboard company... Machotaildrop. Set in an anachronistic time and place, Machotaildrop is the greatest skateboard company of its day and the regal and grand sport of skateboarding has been th... Leer todo",91,Accion,machotaildrop,2009
5.9,Doug Roos,Doug Roos,"A new disease kills most of humanity in hours. Survivors see dark figures taking bodies for experiments. Lance and Rachel, determined to survive, seek to kill the leader before the rest of humanity vanishes.",80,Accion,the sky has fallen,2009
-,Seshio,Kôsuke Komatsu,-,-,Accion,sanada kunoichi ninpo-den kasumi gekitotsu hagure koga gundan,2009
-,Seiki Watanabe,"['Kôsuke Komatsu', 'Seiki Watanabe']",-,-,Accion,sanada kunoichi ninpo-den kasumi inshu no mura o kire!!,2009
6.8,Jirou Ishikawa,Kôtarô Andô,-,89,Accion,onmitsu kunoichi retsuden ~ hime rareta on'na shinobi,2009
6.6,Jirou Ishikawa,Kazumi Ishizuka,-,81,Accion,onmitsu kunoichi retsuden tekichutoppa! iga jo ninja,2009
3.5,"['Y.V.S. Chowdary', 'Gopireddy Mallikarjuna Reddy']","['Ramana Chintapally', 'Y.V.S. Chowdary', 'B.V.S. Ravi']","Saleem takes on some tough village goons in order to save Satyavathi, the girl he loves. Unbeknownst to anyone, Saleem himself is an internationally wanted criminal.",-,Accion,saleem,2009
7.7,"['Tracy Meeker', 'David Serpa']","['Tracy Meeker', 'David Serpa']","When John's father is killed in the line of duty, he vows to become a cop himself. While working as a bail bondsman with his father's old partner, a messy arrest threatens his chances at the academy. Through an unlikely series of events, he gets entangled with organized crime and is offered a clear record in exchange for a few months of service. Seeing no alternative,... Leer todo",95,Accion,deguello,2009
6.3,Humberto Hinojosa Ozcariz,Humberto Hinojosa Ozcariz,"Two friends plan to steal the sheep from the ranch where they work and make a killing selling them. When the plan seemed like it could actually work, Maria, a young girl learning her ways with men, appears to shake things up even more.",85,Accion,oveja negra,2009
3.3,Gary Jones,"['Tony Kandah', 'Sean Rourke']","A man has been trained in a deadly form of hand-to-hand combat using ballistics and firearms. He is one of the few Americans who has perfected it, which makes him the CIA's best weapon against International Terrorism.",90,Accion,ballistica,2009
7.2,R. Yuvan,R. Yuvan,"Left by his wife, a jobless youngster joins his school-time friends in carrying out small-time robberies and eventually a bank heist destined to bring chaos.",125,Accion,sindhanai sei,2009
5.6,Tristan Aronovich,"['Tristan Aronovich', 'Vaner Micalopulos', 'Nill Santos']",-,-,Accion,sem fio,2009
5.9,João Daniel Tikhomiroff,"['Patrícia Andrade', 'Bráulio Tavares', 'João Daniel Tikhomiroff']","Based on the life of a legendary capoeira fighter from Bahia, ""Besouro"" spins a fantastic tale of a young Brazilian man of African descent in search of his mission.",94,Accion,besouro,2009
6.0,Sabu,"['Takiji Kobayashi', 'Sabu']","(Japanese with English subtitles) Aboard the Japanese crab ship 'Kanikosen' equipped with a cannery facility, workers are forced to labor under pitiful conditions at minimum wages. Sick of being ruled by their harsh Superintendent, one of the workers, Shinjo, urges his peers to rise up and start a revolution on board of the Kanikosen.",109,Accion,kanikôsen,2009
