puntuacion_imdb,direccion,guion,argumento,genero,duracion,titulo,anio
-,Rathina Shiva,Rathina Shiva,"Vetrivel, a young man who believes rising rivalries are essential to succeed in life, finds himself in deep trouble when his girlfriend is abducted by his enemies.",-,Accion,vaa deal,2021
5.3,Teppo Airaksinen,"['Ali Moussavi', 'Olli Haikka', 'Eric Goren']",-,92,Accion,supercool,2021
4.2,Abhishek Dudhaiya,"['Abhishek Dudhaiya', 'Raman Kumar', 'Ritesh Shah']","During the Indo-Pakistani War of 1971, the Bhuj airbase is attacked and a race against time begins to rebuild the damaged airstrip.",113,Accion,bhuj: the pride of india,2021
4.7,Lluís Ortega,Lluís Ortega,-,90,Accion,indiana jones and the sanctuary of the black order,2021
4.2,Martin Owen,"['John Wrathall', 'Sally Collett', 'Matthew Parkhill']",-,90,Accion,twist,2021
4.5,Ben Falcone,Ben Falcone,-,106,Accion,thunder force,2021
2.8,Robert D. Parham,"['Trey Mc', 'Intosh', 'Robert D. Parham']","Sarah Camden, a special operations soldier with PTSD, returns home to bury her mother. She realizes that she has to rid her hometown of gangs, drugs and crooked politicians. Sarah calls in her special ops buddies to clean up the town.",85,Accion,snow black,2021
7.0,Yemi Amodu,"['Ade Derek Adeniji', 'Yemi Amodu', 'Lucien Morgan']",A family faces destruction in a long-running conflict between communities that pits relatives against each other amid attacks and reprisals.,116,Accion,shadow parties,2021
-,Juanjo Martínez,Juanjo Martínez,"It unleashes a war between police, gangsters and a gang of former mercenaries.",-,Accion,corazones en llamas: fuego cruzado,2021
9.5,Alex Gorelik,"['Bill Freas', 'Alex Gorelik']","A promising, young underground MMA fighter falls victim to substance abuse and homelessness at the height of her career. That all changes when she meets a cocky promoter who promises her the second chance she so desperately needs.",65,Accion,knockout girls,2021
5.6,Tanya Wexler,Scott Wascha,-,91,Accion,jolt,2021
7.5,Robin Dalehite,Robin Dalehite,"From the Macabre Mind of Robin Dalehite, come visit a dark town in Las Cruces where its habitats are surrounded by monsters and corruption. Witness the story of four different characters, all caught up in a violent game of survival dodging demonic creatures of the night.",-,Accion,tales from las cruces,2021
5.7,Ferdinando Cito Filomarino,"['Kevin A. Rice', 'Ferdinando Cito Filomarino']",-,110,Accion,beckett,2021
-,-,Sean Harflinger,If you make it through the ride will you give me five stars?,-,Accion,five stars,2021
8.3,Vishnuvardhan,Sandeep Shrivastava,-,135,Accion,shershaah,2021
3.5,"['S.P. Jhananathan', 'Mathiazhagan Palanisamy', 'Aalayamani']","['Aalayamani', 'S.P. Jhananathan']","A farmer hell bent on a revolution locks horns with a powerful and greedy industrialist, who is responsible for the plight of farmers. Will he be able to grant his people the life they deserve?",144,Accion,laabam,2021
5.9,Damion Damaske,Damion Damaske,"A quirky dramedy about a group of diverse fighters with special abilities who once saved the world from a great evil, who then reunite years later while coping with the mundane existential ennui of crumbling marriages, unfulfilling jobs, and drug abuse. Best described as Mortal K... Leer todo",-,Accion,reunion of champions,2021
5.4,Everardo Gout,"['James De', 'Monaco']",-,103,Accion,the forever purge,2021
6.1,Jude Weng,Christina Strain,-,123,Accion,finding 'ohana,2021
6.6,Philippe Martinez,"['Niall Cassin', 'Philippe Martinez']","Max Mayfair has it all; a beautiful girlfriend, Ava, a new London crime family, and thanks to his latest heist, a priceless diamond necklace. However, when mafioso Calbone's henchmen catch up with Mike and Armen, determined to drag them back to New York to pay for their crimes, M... Leer todo",90,Accion,mister mayfair 2 - a song to kill for,2021
3.5,Shawn Welling,"['Shawn Welling', 'Derek H. Potts']",A man will become a criminal to save his family.,93,Accion,narco sub,2021
-,Christopher Annino,"['Christopher Annino', 'Damien Darko', 'Angel Orsini']",-,90,Accion,killers club,2021
-,-,Emmanuel Buriez,-,-,Accion,hercules dark hero,2021
5.6,Sicheng Chen,"['Sicheng Chen', 'Wusi Liu', 'Nomy Xu']",A major crime occurs in Tokyo when detectives Tang Ren and Qin Feng are invited to investigate the crime. A battle between the strongest detectives in Asia is about to break out with bursts of laughter.,136,Accion,detective chinatown 3,2021
3.4,Joth Riggs,"['Ernesto Melara', 'Matthew Eason']",-,82,Accion,blindsided,2021
-,Cassaundra Sloan,Cassaundra Sloan,A young woman sets out to avenge her fiance's death by hunting down and assassinating the mobsters who killed him and held her ransom for her father's fortune.,-,Accion,vienna,2021
4.7,Bennie Woodell,Louis Weinberger,"Chicago detective Jennifer Mueller is the perfect bait to catch a satanic killer, but when the covert sting goes wrong, her life is changed forever. As she goes back under the cult lures her to a small town where no one is what they seem.",107,Accion,into the devil's reach,2021
6.9,Duniya Vijay,Maasthi Upparahalli,"Vijaykumar, alias Salaga is unknowingly pulled into the realm of underworld.Samrat, an honest and upright cop,sees through him and decides to bring out the justice.",124,Accion,salaga,2021
4.9,Balu Chandrashekar,-,"ACP Bala investigates the murder case of a prominent figure known as Contractor Vishwas Narayan and stumbles on many suspects, who is the real culprit?",102,Accion,munduvareda adhyaya,2021
4.9,Mark Raso,"['Joseph Raso', 'Mark Raso', 'Gregory Poirier']",-,96,Accion,awake,2021
5.0,David Lam,"['Kin-Hung Chan', 'Koon-Nam Lui', 'Ho-Wah Wong']",Follows an investigator as he prevents a terrorist attack during a symposium held by Hong Kong's Independent Commission Against Corruption. He later finds it has links to human trafficking in Thailand.,93,Accion,g fung bou,2021
4.5,Igor Zaytsev,"['Ilya Ilf', 'Oleg Malovichko', 'Roman Nepomnyashchiy']","It all started in 1919, when young Ostap Transdanubus met Ibrahim Bender. It is a swindler, a swindler and a Turkish citizen. They were joined by an incredible adventure - the pursuit of a golden rod, a precious relic of Tsarist Russia. Then Ostap will find and open twelve chairs... Leer todo",97,Accion,bender: poslednyaya afera,2021
5.4,Mikael Håfström,"['Rob Yescombe', 'Rowan Athale']",-,114,Accion,outside the wire,2021
7.4,Robbie Davidson,Robbie Davidson,"In the dying days of World War II, Nazi scientists hatch a desperate plan to turn the population of New York into flesh-eating zombies. The only man who can stop them is DICK DYNAMITE: killing is his business and in '44 business is good.",89,Accion,dick dynamite 1944,2021
-,Matthew Ewald,Matthew Ewald,"After going deep undercover to wage an all-out war against the terror of gangland mafia, two rogue military operators find themselves spiraling out of control when loyalties and identities collide in an epic battle of the coffin bound.",-,Accion,the coffin bound kings,2021
5.9,Sanjay Gupta,"['Robin Bhatt', 'Sanjay Gupta', 'Vaibhav Vishal']",-,135,Accion,mumbai saga,2021
6.9,Dipankar Dipon,"['Dipankar Dipon', 'Atikur Rahman', 'Ziaur Rahman Bidyut']","Bangladesh's first wildlife action thriller film based on RAB's adventures in the Sundarbans. Starring Siam, Riaz, Nusraat Faria, Shatabdi Wadud, Roshan, Taskeen, Rawnok Hasan, Manoj Paramanik, Directed by Dipankar Dipon.",-,Accion,operation sundarbans,2021
6.3,Cyprian T. Olencki,"['Tomasz Dembicki', 'Tomasz Klimala', 'Cyprian T. Olencki']",-,139,Accion,furioza,2021
6.5,Mateusz Rakowicz,"['Lukasz M. Maciejewski', 'Mateusz Rakowicz']",-,100,Accion,"najmro: kocha, kradnie, szanuje",2021
-,-,Momo Casablanca,"After a woman steals his 1964 prized Mustang, a man goes to Morocco to find his vintage stolen car and lives to regret it.",-,Accion,babel raid,2021
-,Tony Jopia,"['Andrew Fawn', 'Tony Jopia']","A female led action film. Two assassin sisters, caught up in a battle for their lives, pushed to their limits in a brutal battle to stay alive after unknowingly taking on a job that puts them at the fury of a group of crime bosses.",-,Accion,blade of the assassin,2021
-,Matthew Baamonde,Matthew Baamonde,-,-,Accion,from ashes,2021
7.4,Lokesh Kanagaraj,"['Lokesh Kanagaraj', 'Pon Parthiban', 'Rathna Kumar']",-,179,Accion,master,2021
-,-,-,-,-,Accion,mercy,2021
-,Lisa Arnold,"['Christopher A. Helwink', 'James O. White']",Follow the adventures of Kid Combat and his band of young crusaders as they fight back against the evil Phillip Arthur Jones.,-,Accion,kid combat,2021
7.0,"['Akira Hashimoto', 'Tomomi Ikeda', 'Chiaki Kon']","['Kazuyuki Fudeyasu', 'Chiaki Kon', 'Naoko Takeuchi']",-,160,Accion,gekijouban bishoujo senshi sailor moon eternal,2021
-,-,-,Rex Blood seeks vengeance after being taken from his family,-,Accion,rex blood,2021
8.1,"['Billy Carson', 'Damon Dash']","['Billy Carson', 'Damon Dash', 'Elisabeth Hoekstra']","450,000 years ago, advanced beings came to our solar system to strip-mine its planets and moons for resources. During their mission they labored, they loved, they fought, and they created a slave race.",-,Accion,chronicles of the anunnaki,2021
-,-,-,Rex Blood seeks vengeance 15 years after being taken from his family.,-,Accion,rex blood,2021
5.8,Karthik Subbaraj,"['Nick Bain', 'K.N. Vijay Kumar', 'Karthik Subbaraj']",-,158,Accion,jagame thandhiram,2021
6.8,Alex Ranarivelo,"['Sean Patrick Flanery', 'Alex Ranarivelo']",-,112,Accion,born a champion,2021
-,Alec Bonk,"['Alec Bonk', 'Augustin Huffman', 'Isaac Mc', 'Kinnon']","When an influx of illegal weapons trafficking explodes onto the scene, a grieving blind police officer must purge the city streets or risk mass chaos breaking loose.",83,Accion,blind cop 2,2021
-,-,-,-,-,Accion,archheroes: aetherius,2021
-,-,-,-,-,Accion,archheroes: salvation,2021
-,-,-,-,-,Accion,archheroes: the natural nine,2021
6.6,Jeymes Samuel,"['Jeymes Samuel', 'Boaz Yakin']",-,139,Accion,the harder they fall,2021
-,Leo Zhang,"['Erica Xia-Hou', 'Leo Zhang']",A pair of cops go up against an international money-trafficking cartel.,-,Accion,fox hunt,2021
-,"['Shaub Abdul Miah', 'Matt Perren', 'Tom Walder']","['Pierre Levasseur', 'Shaub Abdul Miah', 'Darren Roberts']","The wanted a fun bachelor night out but they got more then what they paid for. Death Do Us Apart is Four stories, four worlds that collide into one. This story tells a tale of friendship and survival in a world infested with zombies.",82,Accion,death do us apart,2021
4.7,Vicente Amorim,"['Danilo Beyruth', 'Fernando Toste', 'Kimi Lee']",-,111,Accion,yakuza princess,2021
3.9,Matthew Silva,"['Aniel Rios', 'Matthew Silva']","The ultimate revamp of the original ""Intense Battles"" from Ryanium Films. A young boy Elia grows up devastated and in desperate search for the reason behind his father's disappearance. One day he discovers a dark secret past which his father had tried so hard to lock away - but t... Leer todo",101,Accion,intense battles reloaded,2021
5.5,Brian Andrew Mendoza,"['Gregg Hurwitz', 'Philip Eisner']",-,110,Accion,sweet girl,2021
4.1,Milap Zaveri,Milap Zaveri,"Satyameva Jayate 2 revolves around the fight against injustice and misuse of power. From police and politicians to industrialists and a common man, the film will explore corruption in all spheres.",138,Accion,satyameva jayate 2,2021
6.8,Amit Masurkar,"['Aastha Tiku', 'Amit Masurkar', 'Yashasvi Mishra']",-,131,Accion,sherni,2021
-,-,-,Three friends go into Blackwood Forest to find a missing childhood friend. But instead they are faced with nothing but carnage.,-,Accion,the woodsman,2021
5.1,Milan Luthria,"['Rajat Arora', 'Muhammad Asif Ali', 'Ajay Bhupathi']",Unforeseen circumstances threaten the passionate relationship between star-crossed lovers.,126,Accion,tadap,2021
5.7,Adam Randall,Brent Dillon,-,107,Accion,night teeth,2021
8.5,Chizuru Miyawaki,"['Chizuru Miyawaki', 'Hideaki Sorachi']",The concluding movie to the Gintama anime series.,104,Accion,gintama: the final,2021
7.3,Shahzaib Yaqoob,Shahzaib Yaqoob,"Peter Parker living a double-life a years later, faces a mysterious new threat with the power of illusions.",49,Accion,the spider-man 2,2021
-,Vishwa,-,-,135,Accion,tribaahu,2021
2.2,Mauro Russo Rouge,Mauro Russo Rouge,"Determined to take revenge for the murder of his girlfriend, a man targets the three men responsible over the course of a single night.",82,Accion,c.l.a.b.,2021
6.4,Dwayne Parker,Dwayne Parker,A detective who lost everything that he loves. A product of the school to prison pipeline seeking redemption from his past. Two men from different sides of the law set out to take revenge on a common enemy when they unknowingly run into each other and realize that forgiveness may... Leer todo,50,Accion,vex,2021
2.7,Raphaello,"['John Bryan', 'Ilia Constantine', 'Raphaello']",-,85,Accion,unchained,2021
5.7,Lana Wachowski,"['Lana Wachowski', 'David Mitchell', 'Aleksandar Hemon']",-,148,Accion,the matrix resurrections,2021
8.2,Jon Watts,"['Chris Mc', 'Kenna', 'Erik Sommers', 'Stan Lee']",-,148,Accion,spider-man: no way home,2021
-,-,Bob Kane,"A Fugitive from Gotham searches for his missing dying sister who was last seen at a cabin in the woods with her ex-husband, While also being hunted from the dark knight.",-,Accion,hunted,2021
