,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
2320,8.4,Genndy Tartakovsky,"['Bryan Andrews', 'Darrick Bachman', 'Don Shank']",-,85,primal: tales of savagery,2019
2321,6.3,Adrian Teh,"['Anwari Ashraf', 'Adrian Teh']","After leaving the military, Hassan returns home to help his sister settle a debt to the local gang boss. To do so they must team up to fight the gangster's son and daughter in the ring.",109,wira,2019
2322,5.0,Liwei Fu,"['Zouzhao Cui', 'Wanying Jia', 'Xiaotong Li']","In 1950, a large number of martial artists entered Hong Kong to open a boxing gym. Among them, Ye Wen (Tang Wenlong) did not lose a reputation, causing the attention of Zheng Delong (Lin Fengyi), the owner of the Kowloon.",77,ip man and four kings,2019
2323,-,Richard Ryan,Richard Ryan,-,96,ox films collection volume 2,2019
2324,2.4,Christopher Forbes,Lochlainn Seabrook,"""Braveheart"" meets ""Gods and Generals.""",80,a rebel born,2019
2325,1.6,Ashley Hays Wright,Ashley Hays Wright,"In a small coastal town Bigfoot is sighted, and children go missing. The towns Police Chief is fired, leaving only the Sheriff. When the Sheriff goes missing, the towns only hope is in Chief Harrison to battle the beast.",66,"the badge, the bible, and bigfoot",2019
2326,5.7,Edgardo González Amer,Edgardo González Amer,"When her family is on the verge of marginalization and a family debt jeopardizes her home, Nati will move heaven and earth to help her mother settle that debt she owes to a criminal network.",78,yo te gusto?,2019
2327,5.6,Cyrus Nowrasteh,Cyrus Nowrasteh,-,108,infidel,2019
2328,7.5,Shôjirô Nakazawa,Shôgo Mutô,"Deputy Officer of the United Nations Alliance aims to conquer the world with the terrorist organization Downfall. In order to defeat them, Kazumi Sawatari must create a new item that requires the life of his friends, the Three Crows.",65,kamen raidâ birudo new world: kamen raidâ gurisu,2019
2329,7.9,Sarjono Sutrisno,"['Beby Hasibuan', 'Sarjono Sutrisno']",Three siblings carry out a bank robbery to save the lives of their mothers.,83,darah daging,2019
2330,6.3,Hari Humagain,Raghav Krishna Gautam,-,-,sarauto,2019
2331,-,Mike Masif,-,-,-,the account,2019
2332,3.4,Kacper Anuszewski,Kacper Anuszewski,"After traumatic childhood experiences, Piotrek can't find his purpose in life. He decides to get into illegal fights and unexpectedly receives an offer that can change the whole of his life.",97,serce do walki,2019
2333,6.3,Zhongwei Qiu,"['Lv Ping', 'Mo Xiang Tong Xiu']","There are rumors of a ""Lighting Murder Case"" in Fufeng. Wen Ning starts his investigation when he arrives in Fufeng and finds a man and his sister were murdered. At night, a fight breaks out between a mysterious black shadow and Wen Ning. His old acquaintance Lan Sizhui suddenly appears when the shadow escapes. Through joint efforts of Wen Ning and Lan Sizhui, the two... Leer todo",83,chen qing ling zhi sheng hun,2019
2334,-,"['Dick Jones', 'Mark West']",-,Rebels fight for Survival Against Authoritarian Government in this Action Adventure.,-,scragland,2019
2335,-,Lingfeng Zhu,"['Jingzheng Sun', 'Vicky Wong', 'Xianjing Xiao']","To collect all the five spiritual stones that had been transformed from the ancient savage beasts in order to dominate the three realms, Yun Juyan, a traitor to the Emei Sect, resurrects the elders of the Emei and Kunlun Sects to kill every member of Emei. The three realms are caught in a huge crisis again after a temporary peace from the war between immortals and dem... Leer todo",68,shu shan xiang mo zhuan 2,2019
2336,6.2,"['Lee Hae-jun', 'Byung-seo Kim']","['Lee Hae-jun', 'Byung-seo Kim', 'Tae-Yoon Kim']",-,130,baekdusan,2019
2337,4.2,Yapeng Guo,Gui Fu,"During the Republic of China, a malefic demon is released from an ancient coffin by tomb raiders. Demon hunter Hao and his student collect the three treasures to incarcerate the malefic demon. The student falls for Yellow Demon Susu but Hao objects the forbidden love. Meanwhile the demon wakes again.",100,zhi zun xian sheng,2019
2338,-,-,-,Ver la información de la producción en IMDbPro,93,tottenham hotspur football club vs aston villa football club,2019
2339,7.2,"['Chetan Maddineni', 'Chakravarty Devulapalli', 'Eswar Surapu']",Chetan Maddineni,-,137,beach road chetan,2019
2340,-,-,-,Ver la información de la producción en IMDbPro,90,southampton football club vs tottenham hotspur football club,2019
2341,-,-,-,Ver la información de la producción en IMDbPro,95,ajax vs tottenham hotspur,2019
2342,8.5,"['Ryan Cadaver', 'Kevin Slayfield']","['Ryan Cadaver', 'Kevin Slayfield']","Consumed with revenge on the brain, a cop takes to the streets to cleanse his city of its drug fueled chaos at the hands of an evil corporate scum.",93,joe stryker,2019
2343,6.4,-,-,Reparto principal,-,the man named leopard,2019
2344,4.8,Neysser Espadas,-,"CHAD (Neysser Swords) is a fighter who seeks to be the best without losing his principles. In the search for his dream, he meets VINCENT (Humberto Fuentes Gastelum), a millionaire businessman who tries to fix CHAD fights so that he loses. CHAD by not yielding to the conveniences and plans of VINCENT, this begins to make your life miserable in order to demonstrate the ... Leer todo",-,denzura,2019
2345,-,Xuan Li,Ningze Xu,-,90,chasing news,2019
2346,-,Xuandi Liu,-,-,-,wuxing xiangshu,2019
2347,-,Zulkifli M. Osman,Zulkifli M. Osman,"M.O.X is a spy agency headed by 'M' while KFR13 is an organisation led by Komander Moshie. The latter is involved in illegal activities and linked to the international terrorist organisation based in Alaska, which often poses threats to the world's stability with its high-tech research labs and weapons. Threats from KFR13 has also caused the secret agents from M.O.X t... Leer todo",86,m.o.x: misi operasi x,2019
2348,-,Angel Martirosyan,Anushik Petrosyan,-,-,tshnamu ankoxnum,2019
2349,-,-,-,Ver la información de la producción en IMDbPro,97,manchester city f.c. vs chelsea football club,2019
2350,-,-,-,Ver la información de la producción en IMDbPro,96,arsenal vs southampton,2019
2351,3.4,Canyon Prince,"['Daniel Lusko', 'Canyon Prince']",-,87,the final level: escaping rancala,2019
2352,5.0,-,-,Ver la información de la producción en IMDbPro,97,crystal palace vs liverpool,2019
2353,-,-,-,Ver la información de la producción en IMDbPro,96,west ham united vs tottenham hotspur,2019
2354,-,-,-,Ver la información de la producción en IMDbPro,95,ac milan vs napoli,2019
2355,-,-,-,Ver la información de la producción en IMDbPro,95,atalanta vs juventus,2019
2356,-,"['Raj Kabadar', 'Ankith Kumar']",Raj Kabadar,"Alex tells the story of a boy and a girl who live very different lives but are brought together by fate. This accidental meeting leads the two strangers to become the entire world for each other, taking them on the journey of a lifetime.",105,alex,2019
2357,-,Kai Wang,Xiwen Liu,-,66,te qin jing ying zhi sheng si jiu yuan,2019
2358,3.9,M.D. Sridhar,Gautam Siddharth,"Gajendra is a kind hearted person who hates getting married. So, his four brothers decides to make him fall in love.",164,odeya,2019
2359,5.6,"['Faisal Ishak', 'Syafiq Yusof']",Nazri Vovinski,"Discovering a plot to make her a scapegoat for the murder of her husband, the heir to the Southern King, A pregnant May Wong survives an assassination attempt on her life and defies her patriarchal family tradition while plotting her way to power, with the help of Zan her paramour - Taking no prisoners and showing no mercy.",96,rise to power: klgu,2019
2360,5.9,Dimitris Bavellas,"['Dimitris Bavellas', 'Katerina Kleitsioti']",-,98,i anazitisi tis lora dourand,2019
2361,8.5,-,-,"A boy named Lin Dong who struggled to get revenge on someone who had embarrassed his father even the family name in front of many people, many surprising things happened during the training process will Lin Dong be able to avenge his father and be a new hope for the Lin family, [Martial Universe] Wu Dong Qian Kun.",45,martial universe,2019
2362,7.0,Abhirup Ghosh,Abhirup Ghosh,"The movie revolves with the post apocalyptic adventure of one lady and her survival strategy. In the year 2030 a dangerous biochemical turns the major people into ferocious zombies. A survivor Akira is traveling through the wastelands of Bengal and trying to find out her way into a safe zone. All communication systems are out of order. In her journey, she faces insane... Leer todo",94,zombiesthaan,2019
2363,6.9,"['Yoshiyuki Tomino', 'Toshikazu Yoshizawa']",Yoshiyuki Tomino,"The new era begins. The turbulent era known as the Universal Century has ended. Now, mankind looks towards prosperity and peace in the new era known as the Regild Century (R.C.)",96,gekijoban g no reconguista i: ike! core fighter,2019
2364,-,-,-,Ver la información de la producción en IMDbPro,-,warrior of the hornor,2019
2365,6.4,Moses Inwang,Anthony Kehinde Joseph,"Things have changed for the charming foursome, the Merry Men. They've hung the boots on robbing the rich to give to the poor and focus squarely on running their businesses. AYO ALESINLOYE, the charming leader of the pack, prepares to wed EFCD field operative, DERA, the love of his life. Naz prepares to be a father, thrilled that KEMI, his wife and Ayo's younger sister... Leer todo",115,merry men 2,2019
2366,-,-,-,Ver la información de la producción en IMDbPro,96,manchester derby,2019
2367,3.9,Ken'ichi Fujiwara,Yasutoshi Murakawa,"An cyborg warrior woman seeks to regain her memories as she joins three-way battle between the machines, the military, and humans.",90,aian gâru final wars,2019
2368,-,-,-,Ver la información de la producción en IMDbPro,97,merseyside derby,2019
2369,5.6,-,-,Ver la información de la producción en IMDbPro,93,fc red bull salzburg versus liverpool fc,2019
2370,5.2,-,-,Ver la información de la producción en IMDbPro,96,afc bournemouth versus liverpool fc,2019
2371,5.3,-,-,Ver la información de la producción en IMDbPro,98,liverpool versus brighton & hove albion f.c.,2019
2372,-,-,-,Ver la información de la producción en IMDbPro,95,man utd versus hotspur,2019
2373,5.2,Kayode Kasum,"['Bunmi Ajakaiye', 'Jadesola Osiberu']","The Sugar Sisters discover a whopping $800,000, the financial crimes commission and the supposed owners of the money come for them. Now they team up with unlikely allies and it's a race against the clock to set things right.",-,sugar rush,2019
2374,7.5,Kong Long,Ye Jia-qi,"In the late Shang Dynasty, Su Daji orders the deaths of the entire family of General Situ Ji, who is a threat to her. Bi Gan, Jiang Ziya, Huang Feihu, Bo Yikao, and other loyal and upright people want to protect Situ Ji's son, the sole descendant of the Situ family. He and his mother are sent to live among common people, and he is named Yunyan. Then, over the followin... Leer todo",101,ci sha su da ji,2019
2375,3.4,K.S. Ravikumar,"['Paruchuri Murali', 'K.S. Ravikumar']","A businesswoman adopts a stranger who saves her life and raises him as her son. However, the man has a dark past that catches up with him despite his mother's attempts to shield him from it.",150,ruler,2019
2376,8.3,"['Seun Olaiya', 'Ayuba Sodunke']",Ibrahim Chatta,"After the fall of the Oyo Empire and its becoming a British protectorate in 1888, two rival armed robbers strikes fear on several Yoruba towns in their fight for dominance, wealth and the heart of a fearless, beautiful Princess.",-,olokiki oru: the midnight sensation,2019
2377,6.6,Quan He,"['Quan He', 'Tongli Wu', 'Liangxue Zhang']","Before the War of Resistance Against Japan, He, the chairman of the Chinese Kung Fu Association is killed by Chen, the top one Kung Fu master in Northern area. Swordsman Yang seeks revenge for him, but to find He was a traitor after long investigation, which is the real reason for the assassin. Yang struggles when he finally faces Chen in the dueling.",-,shadows and echoes,2019
2378,5.8,Kim Ha-ra,-,A man who loses recollection of the previous night gets framed for killing his wife and struggles to retrieve his memories.,109,killed my wife,2019
2379,6.5,Jeong-Yeol Choi,"['Jeong-Yeol Choi', 'Geum-San Jo']",-,102,start-up,2019
2380,7.5,Zeekay,Muhammad Nadeem Qureshi,"Talash tells the story of three close friends - Saleem, Tania and Khurrum - who have recently graduated as medical doctors and are instructed to setting up a medical camp in rural Tharparkar to aware people about the sever global problem of Malnutrition and Stunted Growth. When Khurrum leaves for his village and promises to return in five days, concern grows when days... Leer todo",136,talash,2019
2381,5.9,Ethan Stephens,Ethan Stephens,"An introverted high-school senior must eliminate an array of eccentric targets in the revered senior tradition of ""Assassin"", while being targeted by the game's conditioned all-star.",95,assassin,2019
2382,8.7,Byeon Young-Kyu,-,-,97,the haunted house: the sky ghost vs jormungandr,2019
2383,6.1,Yûta Murano,"['Osamu Sôda', 'Ichirô Ôkouchi']",-,88,bokura no nanoka-kan sensô,2019
2384,7.0,Shigeharu Takahashi,Akihiro Hino,"Set in Y-Academy, an elite school that only allows students with top class abilities to enter. The protagonist, Jinpei Jiba, and his unique friends take on the mysteries of the school as transforming heroes.",100,yo-kai watch the movie 6,2019
